# columns = TERM LEMMA POS PROB
# identifier = balzac1844FC47
# creator = Balzac, Honoré de
# created = 1844
# modified = 1846
# title = Un homme d’affaires. Études de mœurs. Scènes de la vie parisienne

↵↵	↵↵	PUNCTstruct
,	,	PUNCTclause
le	le	DET
comte	comte	NOUN
consentit	consentir	VERB
à	à	ADP
la	le	DET
vente	vente	NOUN
du	du	ADP_DET
cabinet	cabinet	NOUN
de	de	ADP
lecture	lecture	NOUN
.	.	PUNCTsent
l'	le	DET
établissement	établissement	NOUN
,	,	PUNCTclause
vous	vous	PRON
comprenez	comprendre	VERB
,	,	PUNCTclause
était	être	AUX
au nom de	au nom de	ADP
mademoiselle	mademoiselle	NOUN
Chocardelle	Chocardelle	PROPN
.	.	PUNCTsent
Maxime	Maxime	PROPN
se	se	PRON
mit	mettre	VERB
à	à	ADP
rire	rire	NOUN
du	du	ADP_DET
petit	petit	ADJ
Croizeau	Croizeau	PROPN
qui	qui	PRON
lui	lui	PRON
fournissait	fournir	VERB
un	un	DET
acquéreur	acquéreur	NOUN
.	.	PUNCTsent
La	le	DET
société	société	NOUN
Maxime	Maxime	PROPN
et	et	CCONJ
Chocardelle	Chocardelle	PROPN
perdait	perdre	VERB
deux	deux	NUM
mille	mille	NUM
francs	franc	NOUN
,	,	PUNCTclause
il	il	PRON
est	être	AUX
vrai	vrai	ADJ
;	;	PUNCTclause
mais	mais	CCONJ
que	que	SCONJ
était	être	AUX
ce	ce	PRON
que	que	SCONJ
cette	ce	DET
perte	perte	NOUN
en présence de	en présence de	ADP
quatre	quatre	NUM
beaux	beau	ADJ
billets	billet	NOUN
de	de	ADP
mille	mille	NUM
francs	franc	NOUN
?	?	PUNCTsent
Comme	comme	ADP
me	me	PRON
le	le:PRON	PRON
disait	dire	VERB
le	le	DET
comte	comte	NOUN
:	:	PUNCTclause
«	«	PUNCTsent
Quatre	Quatre	NUM
mille	mille	NUM
francs	franc	NOUN
de	de	ADP
argent	argent	NOUN
vivant	vivre	VERB
!…	!…	PUNCTsent
il y a	il y a	VERB
des	un	DET
moments	moment	NOUN
où	où	PRON
l'on	on	PRON
souscrit	souscrire	VERB
huit	huit	NUM
mille	mille	NUM
francs	franc	NOUN
de	de	ADP
billets	billet	NOUN
pour	pour	ADP
les	le	DET
avoir	avoir	AUX
!	!	PUNCTsent
»	»	PUNCTclause
Le	le	DET
comte	comte	NOUN
va	aller	VERB
voir	voir	VERB
lui-même	lui-même	PRON
,	,	PUNCTclause
le	le	DET
surlendemain	surlendemain	NOUN
,	,	PUNCTclause
le	le	DET
mobilier	mobilier	NOUN
,	,	PUNCTclause
ayant	avoir	VERB
les	le	DET
quatre	quatre	NUM
mille	mille	NUM
francs	franc	NOUN
sur	sur	ADP
lui	lui	PRON
.	.	PUNCTsent
La	le	DET
vente	vente	NOUN
avait	avoir	AUX
été	être	AUX
réalisée	réaliser	VERB
à	à	ADP
la	le	DET
diligence	diligence	NOUN
du	du	ADP_DET
petit	petit	ADJ
Croizeau	Croizeau	PROPN
qui	qui	PRON
poussait	pousser	VERB
à	à	ADP
la	le	DET
roue	roue	NOUN
;	;	PUNCTclause
il	il	PRON
avait	avoir	AUX
enclaudé	enclaudé	VERB
,	,	PUNCTclause
disait	dire	VERB
il	il	PRON
,	,	PUNCTclause
la	le	DET
veuve	veuf	NOUN
.	.	PUNCTsent
Se	se	PRON
souciant	soucier	VERB
peu de	peu de	DET
cet	ce	DET
agréable	agréable	ADJ
vieillard	vieillard	NOUN
,	,	PUNCTclause
qui	qui	PRON
allait	aller	VERB
perdre	perdre	VERB
ses	son	DET
mille	mille	NUM
francs	franc	NOUN
,	,	PUNCTclause
Maxime	Maxime	PROPN
voulut	vouloir	VERB
faire	faire	AUX
porter	porter	VERB
immédiatement	immédiatement	ADV
tout	tout	PRON
le	le	DET
mobilier	mobilier	NOUN
dans	dans	ADP
un	un	DET
appartement	appartement	NOUN
loué	loué	ADJ
au nom de	au nom de	ADP
madame	madame	NOUN
Ida	Ida	PROPN
Bonamy	Bonamy	PROPN
,	,	PUNCTclause
rue	rue	NOUN
Tronchet	Tronchet	PROPN
,	,	PUNCTclause
dans	dans	ADP
une	un	DET
maison	maison	NOUN
neuve	neuf	ADJ
.	.	PUNCTsent
Aussi	aussi	ADV
se	se	PRON
était	être	AUX
il	il	PRON
précautionné	précautionner	VERB
de	de	ADP
plusieurs	plusieurs	DET
grandes	grand	ADJ
voitures	voiture	NOUN
de	de	ADP
déménagement	déménagement	NOUN
.	.	PUNCTsent
Maxime	Maxime	PROPN
,	,	PUNCTclause
refasciné	refasciné	VERB
par	par	ADP
la	le	DET
beauté	beauté	NOUN
du	du	ADP_DET
mobilier	mobilier	NOUN
,	,	PUNCTclause
qui	qui	PRON
pour	pour	ADP
un	un	DET
tapissier	tapissier	NOUN
aurait	avoir	AUX
valu	valoir	VERB
six	six	NUM
mille	mille	NUM
francs	franc	NOUN
,	,	PUNCTclause
trouva	trouver	VERB
le	le	DET
malheureux	malheureux	NOUN
vieillard	vieillard	NOUN
,	,	PUNCTclause
jaune	jaune	NOUN
de	de	ADP
sa	son	DET
jaunisse	jaunisse	NOUN
,	,	PUNCTclause
au	au	ADP_DET
coin	coin	NOUN
du	du	ADP_DET
feu	feu	NOUN
,	,	PUNCTclause
la	le	DET
tête	tête	NOUN
enveloppée	envelopper	VERB
dans	dans	ADP
deux	deux	NUM
madras	madras	NOUN
,	,	PUNCTclause
et	et	CCONJ
un	un	DET
bonnet	bonnet	NOUN
de	de	ADP
coton	coton	NOUN
par-dessus	par-dessus	NOUN
,	,	PUNCTclause
emmitouflé	emmitoufler	VERB
comme	comme	ADP
un	un	DET
lustre	lustre	NOUN
,	,	PUNCTclause
abattu	abattre	VERB
,	,	PUNCTclause
ne	ne	ADV
pouvant	pouvoir	VERB
pas	pas	ADV
parler	parler	VERB
,	,	PUNCTclause
enfin	enfin	ADV
si	si	SCONJ
délabré	délabrer	VERB
,	,	PUNCTclause
que	que	PRON
le	le	DET
comte	comte	NOUN
fut	être	AUX
forcé	forcer	VERB
de	de	ADP
se	se	PRON
entendre	entendre	VERB
avec	avec	ADP
un	un	DET
valet de chambre	valet de chambre	NOUN
.	.	PUNCTsent
Après	après	ADP
avoir	avoir	AUX
remis	remettre	VERB
les	le	DET
quatre	quatre	NUM
mille	mille	NUM
francs	franc	NOUN
au	au	ADP_DET
valet de chambre	valet de chambre	NOUN
qui	qui	PRON
les	le:PRON	PRON
portait	porter	VERB
à	à	ADP
son	son	DET
maître	maître	NOUN
pour que	pour que	SCONJ
il	il	PRON
en	en	PRON
donnât	donner	VERB
un	un	DET
reçu	reçu	NOUN
,	,	PUNCTclause
Maxime	Maxime	PROPN
voulut	vouloir	VERB
aller	aller	VERB
dire	dire	VERB
à	à	ADP
ses	son	DET
commissionnaires	commissionnaire	NOUN
de	de	ADP
faire	faire	VERB
avancer	avancer	VERB
les	le	DET
voitures	voiture	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
entendit	entendre	VERB
alors	alors	ADV
une	un	DET
voix	voix	NOUN
qui	qui	PRON
résonna	résonner	VERB
comme	comme	ADP
une	un	DET
crécelle	crécelle	NOUN
à	à	ADP
son	son	DET
oreille	oreille	NOUN
,	,	PUNCTclause
et	et	CCONJ
qui	qui	PRON
lui	lui	PRON
cria	crier	VERB
:	:	PUNCTclause
«	«	PUNCTclause
—	—	PUNCTclause
ce	ce	PRON
est	être	AUX
inutile	inutile	ADJ
,	,	PUNCTclause
monsieur	monsieur	NOUN
le	le	DET
comte	comte	NOUN
,	,	PUNCTclause
nous	nous	PRON
sommes	être	AUX
quittes	quitte	ADJ
,	,	PUNCTclause
je	je	PRON
ai	avoir	VERB
six	six	NUM
cent	cent	NUM
trente	trente	NUM
francs	franc	NOUN
quinze	quinze	NUM
centimes	centime	NOUN
à	à	ADP
vous	vous	PRON
remettre	remettre	VERB
!	!	PUNCTsent
»	»	PUNCTclause
Et	et	CCONJ
il	il	PRON
fut	être	AUX
tout	tout	ADV
effrayé	effrayer	VERB
de	de	ADP
voir	voir	VERB
Cérizet	Cérizet	PROPN
sorti	sortir	VERB
de	de	ADP
ses	son	DET
enveloppes	enveloppe	NOUN
,	,	PUNCTclause
comme	comme	ADP
un	un	DET
papillon	papillon	NOUN
de	de	ADP
sa	son	DET
larve	larve	NOUN
,	,	PUNCTclause
qui	qui	PRON
lui	lui	PRON
tendit	tendre	VERB
ses	son	DET
sacrés	sacré	ADJ
dossiers	dossier	NOUN
en	en	ADP
ajoutant	ajouter	VERB
:	:	PUNCTclause
—	—	PUNCTclause
«	«	PUNCTclause
Dans	dans	ADP
mes	mon	DET
malheurs	malheur	NOUN
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
appris	apprendre	VERB
à	à	ADP
jouer	jouer	VERB
la	le	DET
comédie	comédie	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
vaux	valoir	VERB
Bouffé	Bouffé	PROPN
dans	dans	ADP
les	le	DET
vieillards	vieillard	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Je	je	PRON
suis	suivre	VERB
dans	dans	ADP
la	le	DET
forêt	forêt	NOUN
de	de	ADP
Bondy	Bondy	PROPN
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
Maxime	Maxime	PROPN
.	.	PUNCTsent
—	—	PUNCTclause
Non	non	ADV
,	,	PUNCTclause
monsieur	monsieur	NOUN
le	le	DET
comte	comte	NOUN
,	,	PUNCTclause
vous	vous	PRON
êtes	être	AUX
chez	chez	ADP
mademoiselle	mademoiselle	NOUN
Hortense	Hortense	PROPN
,	,	PUNCTclause
l'	le	DET
amie	ami	NOUN
du	du	ADP_DET
vieux	vieux	ADJ
lord	lord	NOUN
Dudley	Dudley	PROPN
qui	qui	PRON
la	le:PRON	PRON
cache	cacher	VERB
à	à	ADP
tous	tout	ADJ
les	le	DET
regards	regard	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
elle	elle	PRON
a	avoir	AUX
le	le	DET
mauvais goût	mauvais goût	NOUN
de	de	ADP
aimer	aimer	VERB
votre	votre	DET
serviteur	serviteur	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Si	si	SCONJ
jamais	jamais	ADV
,	,	PUNCTclause
me	me	PRON
disait	dire	VERB
le	le	DET
comte	comte	NOUN
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
eu	avoir	VERB
envie	envie	NOUN
de	de	ADP
tuer	tuer	VERB
un	un	DET
homme	homme	NOUN
,	,	PUNCTclause
ce	ce	PRON
fut	être	AUX
dans	dans	ADP
ce	ce	DET
moment	moment	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
que	que	SCONJ
voulez	vouloir	VERB
vous	vous	PRON
?	?	PUNCTsent
Hortense	Hortense	PROPN
me	me	PRON
montrait	montrer	VERB
sa	son	DET
jolie	joli	ADJ
tête	tête	NOUN
,	,	PUNCTclause
il	il	PRON
fallut	falloir	VERB
rire	rire	VERB
,	,	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
pour	pour	ADP
conserver	conserver	VERB
ma	mon	DET
supériorité	supériorité	NOUN
,	,	PUNCTclause
je	je	PRON
lui	lui	PRON
dis	dire	VERB
en	en	ADP
lui	lui	PRON
jetant	jeter	VERB
les	le	DET
six	six	NUM
cents	cents	NUM
francs	franc	NOUN
:	:	PUNCTclause
—	—	PUNCTclause
Voilà	voilà	VERB
pour	pour	ADP
la	le	DET
fille	fille	NOUN
.	.	PUNCTsent
»	»	PUNCTclause
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ce	ce	PRON
est	être	AUX
tout	tout	ADV
Maxime	Maxime	PROPN
?	?	PUNCTsent
se	se	PRON
écria	écrier	VERB
la	le	DET
Palférine	Palférine	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
D'autant	d'autant	ADV
plus	plus	ADV
que	que	SCONJ
ce	ce	PRON
était	être	AUX
l'	le	DET
argent	argent	NOUN
du	du	ADP_DET
petit	petit	ADJ
Croizeau	Croizeau	PROPN
,	,	PUNCTclause
dit	dire	VERB
le	le	DET
profond	profond	ADJ
Cardot	Cardot	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Maxime	Maxime	PROPN
eut	avoir	VERB
un	un	DET
triomphe	triomphe	NOUN
,	,	PUNCTclause
reprit	reprendre	VERB
Desroches	Desroches	PROPN
,	,	PUNCTclause
car	car	CCONJ
Hortense	Hortense	PROPN
se	se	PRON
écria	écrier	VERB
:	:	PUNCTclause
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
si	si	SCONJ
je	je	PRON
avais	avoir	AUX
su	savoir	VERB
que	que	SCONJ
ce	ce	DET
fût	être	AUX
toi	toi	PRON
!…	!…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
En	en	PRON
voilà	voilà	ADP
une	un	DET
de	de	ADP
confusion	confusion	NOUN
!	!	PUNCTsent
se	se	PRON
écria	écrier	VERB
la	le	DET
Lorette	Lorette	PROPN
.	.	PUNCTsent
—	—	PUNCTclause
Tu	tu	PRON
as	avoir	AUX
perdu	perdre	VERB
,	,	PUNCTclause
milord	milord	NOUN
,	,	PUNCTclause
dit	dire	VERB
elle	elle	PRON
au	au	ADP_DET
notaire	notaire	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Et	et	CCONJ
ce	ce	PRON
est	être	AUX
ainsi	ainsi	ADV
que	que	SCONJ
le	le	DET
menuisier	menuisier	NOUN
à	à	ADP
qui	qui	PRON
Malaga	Malaga	PROPN
devait	devoir	VERB
cent	cent	NUM
écus	écu	NOUN
fut	être	AUX
payé	payer	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Paris	Paris	PROPN
,	,	PUNCTclause
1845	1845	NUM
.	.	PUNCTsent
