# columns = TERM LEMMA POS
# identifier = balzac1839FC24
# creator = Balzac, Honoré de
# created = 1839
# modified = 1844
# title = Pierre Grassou. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
nous	nous	PRON
voir	voir	VERB
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
Il	il	PRON
se	se	PRON
en	en	ADP
alla	aller	VERB
sans	sans	ADP
saluer	saluer	VERB
,	,	PUNCTclause
tant	tant	ADV
il	il	PRON
en	en	PRON
avait	avoir	VERB
assez	assez	ADV
de	de	ADP
avoir	avoir	VERB
regardé	regarder	VERB
Virginie	Virginie	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Qui	qui	PRON
est	être	AUX
cet	ce	DET
homme	homme	NOUN
,	,	PUNCTclause
demanda	demander	VERB
madame	madame	NOUN
Vervelle	Vervelle	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Un	un	DET
grand	grand	ADJ
artiste	artiste	NOUN
,	,	PUNCTclause
répondit	répondre	VERB
Grassou	Grassou	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Un	un	DET
moment	moment	NOUN
de	de	ADP
silence	silence	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
êtes	être	AUX
vous	vous	PRON
bien sûr	bien sûr	ADV
,	,	PUNCTclause
dit	dire	VERB
Virginie	Virginie	PROPN
,	,	PUNCTclause
que	que	SCONJ
il	il	PRON
ne	ne	ADV
a	avoir	AUX
pas	pas	ADV
porté	porter	VERB
malheur	malheur	NOUN
à	à	ADP
mon	mon	DET
portrait	portrait	NOUN
?	?	PUNCTsent
il	il	PRON
me	me	PRON
a	avoir	AUX
effrayée	effrayer	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
ne	ne	ADV
y	y	PRON
a	avoir	AUX
fait	faire	VERB
que	que	SCONJ
du	du	DET
bien	bien	NOUN
,	,	PUNCTclause
répondit	répondre	VERB
Grassou	Grassou	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Si	si	SCONJ
ce	ce	PRON
est	être	AUX
un	un	DET
grand	grand	ADJ
artiste	artiste	NOUN
,	,	PUNCTclause
je	je	PRON
aime	aimer	VERB
mieux	mieux	ADV
un	un	PRON
grand	grand	ADJ
artiste	artiste	NOUN
qui	qui	PRON
vous	vous	PRON
ressemble	ressembler	VERB
,	,	PUNCTclause
dit	dire	VERB
madame	madame	NOUN
Vervelle	Vervelle	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
maman	maman	NOUN
,	,	PUNCTclause
monsieur	monsieur	NOUN
est	être	AUX
un	un	DET
bien	bien	NOUN
plus	plus	ADV
grand	grand	ADJ
peintre	peintre	NOUN
,	,	PUNCTclause
il	il	PRON
me	me	PRON
fera	faire	VERB
tout	tout	ADV
entière	entier	ADJ
,	,	PUNCTclause
fit	faire	AUX
observer	observer	VERB
Virginie	Virginie	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Les	le	DET
allures	allure	NOUN
du	du	ADP_DET
Génie	génie	NOUN
avaient	avoir	AUX
ébouriffé	ébouriffer	VERB
ces	ce	DET
bourgeois	bourgeois	NOUN
,	,	PUNCTclause
si	si	SCONJ
rangés	ranger	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
On	on	PRON
entrait	entrer	VERB
dans	dans	ADP
cette	ce	DET
phase	phase	NOUN
de	de	ADP
automne	automne	NOUN
si	si	SCONJ
agréablement	agréablement	ADV
nommée	nommer	VERB
l'	le	DET
été	été	NOUN
de	de	ADP
la	le	DET
Saint-Martin	Saint-Martin	PROPN
.	.	PUNCTsent
Ce	ce	PRON
fut	être	AUX
avec	avec	ADP
la	le	DET
timidité	timidité	NOUN
du	du	ADP_DET
néophyte	néophyte	NOUN
en présence de	en présence de	ADP
un	un	DET
homme	homme	NOUN
de	de	ADP
génie	génie	NOUN
que	que	SCONJ
Vervelle	Vervelle	PROPN
risqua	risquer	VERB
une	un	DET
invitation	invitation	NOUN
de	de	ADP
venir	venir	VERB
à	à	ADP
sa	son	DET
maison de campagne	maison de campagne	NOUN
dimanche	dimanche	NOUN
prochain	prochain	ADJ
:	:	PUNCTclause
il	il	PRON
savait	savoir	VERB
combien	combien	ADV
peu de	peu de	DET
attraits	attrait	NOUN
une	un	DET
famille	famille	NOUN
bourgeoise	bourgeois	ADJ
offrait	offrir	VERB
à	à	ADP
un	un	DET
artiste	artiste	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Vous	vous	PRON
autres	autre	PRON
!	!	PUNCTsent
dit	dire	VERB
il	il	PRON
,	,	PUNCTclause
il	il	PRON
vous	vous	PRON
faut	falloir	VERB
des	un	DET
émotions	émotion	NOUN
!	!	PUNCTsent
des	un	DET
grands	grand	ADJ
spectacles	spectacle	NOUN
et	et	CCONJ
des	un	DET
gens	gens	NOUN
de	de	ADP
esprit	esprit	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
il y a	il y a	VERB
de	de	DET
bons	bon	ADJ
vins	vin	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
compte	compter	VERB
sur	sur	ADP
ma	mon	DET
galerie	galerie	NOUN
pour	pour	ADP
vous	vous	PRON
compenser	compenser	VERB
l'	le	DET
ennui	ennui	NOUN
que	que	PRON
un	un	DET
artiste	artiste	NOUN
comme	comme	ADP
vous	vous	PRON
pourra	pouvoir	VERB
éprouver	éprouver	VERB
parmi	parmi	ADP
des	un	DET
négociants	négociant	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Cette	ce	DET
idolâtrie	idolâtrie	NOUN
qui	qui	PRON
caressait	caresser	VERB
exclusivement	exclusivement	ADV
son	son	DET
amour-propre	amour-propre	NOUN
charma	charmer	VERB
le	le	DET
pauvre	pauvre	NOUN
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
,	,	PUNCTclause
si	si	ADV
peu	peu	ADV
accoutumé	accoutumer	VERB
à	à	ADP
recevoir	recevoir	VERB
de	de	DET
tels	tel	PRON
compliments	compliment	NOUN
.	.	PUNCTsent
l'	le:PRON	PRON
honnête	honnête	ADJ
artiste	artiste	NOUN
,	,	PUNCTclause
cette	ce	DET
infâme	infâme	ADJ
médiocrité	médiocrité	NOUN
,	,	PUNCTclause
ce	ce	DET
cœur	cœur	NOUN
de	de	ADP
or	or	NOUN
,	,	PUNCTclause
cette	ce	DET
loyale	loyal	ADJ
vie	vie	NOUN
,	,	PUNCTclause
ce	ce	DET
stupide	stupide	NOUN
dessinateur	dessinateur	NOUN
,	,	PUNCTclause
ce	ce	DET
brave	brave	ADJ
garçon	garçon	NOUN
,	,	PUNCTclause
décoré	décorer	VERB
de	de	ADP
l'	le	DET
Ordre	ordre	NOUN
royal	royal	ADJ
de	de	ADP
la	le	DET
Légion-d'Honneur	Légion-d'Honneur	PROPN
,	,	PUNCTclause
se	se	PRON
mit	mettre	VERB
sous	sous	ADP
les	le	DET
armes	arme	NOUN
pour	pour	ADP
aller	aller	VERB
jouir	jouir	VERB
des	un	DET
derniers	dernier	ADJ
beaux	beau	ADJ
jours	jour	NOUN
de	de	ADP
l'	le	DET
année	année	NOUN
,	,	PUNCTclause
à	à	ADP
Ville-d'Avray	Ville-d'Avray	PROPN
.	.	PUNCTsent
Le	le	DET
peintre	peintre	NOUN
vint	venir	VERB
modestement	modestement	ADV
par	par	ADP
la	le	DET
voiture	voiture	NOUN
publique	public	ADJ
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
put	pouvoir	VERB
se	se	PRON
empêcher	empêcher	VERB
de	de	ADP
admirer	admirer	VERB
le	le	DET
beau	beau	ADJ
pavillon	pavillon	NOUN
du	du	ADP_DET
marchand	marchand	NOUN
de	de	ADP
bouteilles	bouteille	NOUN
,	,	PUNCTclause
jeté	jeter	VERB
au milieu de	au milieu de	ADP
un	un	DET
parc	parc	NOUN
de	de	ADP
cinq	cinq	NUM
arpents	arpent	NOUN
,	,	PUNCTclause
au	au	ADP_DET
sommet	sommet	NOUN
de	de	ADP
Ville-d'Avray	Ville-d'Avray	PROPN
,	,	PUNCTclause
au	au	ADP_DET
plus	plus	ADV
beau	beau	ADJ
point de vue	point de vue	NOUN
.	.	PUNCTsent
Épouser	épouser	VERB
Virginie	Virginie	PROPN
,	,	PUNCTclause
ce	ce	PRON
était	être	AUX
avoir	avoir	VERB
cette	ce	DET
belle	beau	ADJ
villa	villa	NOUN
quelque	quelque	DET
jour	jour	NOUN
!	!	PUNCTsent
Il	il	PRON
fut	être	AUX
reçu	recevoir	VERB
par	par	ADP
les	le	DET
Vervelle	Vervelle	PROPN
avec	avec	ADP
un	un	DET
enthousiasme	enthousiasme	NOUN
,	,	PUNCTclause
une	un	DET
joie	joie	NOUN
,	,	PUNCTclause
une	un	DET
bonhomie	bonhomie	NOUN
,	,	PUNCTclause
une	un	DET
franche	franc	ADJ
bêtise	bêtise	NOUN
bourgeoise	bourgeois	ADJ
qui	qui	PRON
le	le:PRON	PRON
confondirent	confondre	VERB
.	.	PUNCTsent
Ce	ce	PRON
fut	être	AUX
un	un	DET
jour	jour	NOUN
de	de	ADP
triomphe	triomphe	NOUN
.	.	PUNCTsent
On	on	PRON
promena	promener	VERB
le	le	DET
futur	futur	ADJ
dans	dans	ADP
les	le	DET
allées	allée	NOUN
couleur	couleur	NOUN
nankin	nankin	NOUN
qui	qui	PRON
avaient	avoir	AUX
été	être	AUX
ratissées	ratisser	VERB
comme	comme	ADP
elles	elles	PRON
devaient	devoir	VERB
l'	le	DET
être	être	AUX
pour	pour	ADP
un	un	DET
grand	grand	ADJ
homme	homme	NOUN
.	.	PUNCTsent
Les	le	DET
arbres	arbre	NOUN
eux-mêmes	eux-mêmes	PRON
avaient	avoir	VERB
un	un	DET
air	air	NOUN
peigné	peigner	VERB
,	,	PUNCTclause
les	le	DET
gazons	gazon	NOUN
étaient	être	AUX
fauchés	faucher	VERB
.	.	PUNCTsent
l'	le	DET
air	air	NOUN
pur	pur	ADJ
de	de	ADP
la	le	DET
campagne	campagne	NOUN
amenait	amener	VERB
des	un	ADP_DET
odeurs	odeur	NOUN
de	de	ADP
cuisine	cuisine	NOUN
infiniment	infiniment	ADV
réjouissantes	réjouissant	ADJ
.	.	PUNCTsent
Tous	tous	PRON
,	,	PUNCTclause
dans	dans	ADP
la	le	DET
maison	maison	NOUN
,	,	PUNCTclause
disaient	dire	VERB
:	:	PUNCTclause
Nous	nous	PRON
avons	avoir	AUX
un	un	DET
grand	grand	ADJ
artiste	artiste	NOUN
.	.	PUNCTsent
Le	le	DET
petit	petit	ADJ
père	père	NOUN
Vervelle	vervelle	ADJ
roulait	rouler	VERB
comme	comme	ADP
une	un	DET
pomme	pomme	NOUN
dans	dans	ADP
son	son	DET
parc	parc	NOUN
,	,	PUNCTclause
la	le	DET
fille	fille	NOUN
serpentait	serpenter	VERB
comme	comme	ADP
une	un	DET
anguille	anguille	NOUN
,	,	PUNCTclause
et	et	CCONJ
la	le	DET
mère	mère	NOUN
suivait	suivre	VERB
de	de	ADP
un	un	DET
pas	pas	NOUN
noble	noble	ADJ
et	et	CCONJ
digne	digne	ADJ
.	.	PUNCTsent
Ces	ce	DET
trois	trois	NUM
êtres	être	NOUN
ne	ne	ADV
lâchèrent	lâcher	VERB
pas	pas	ADV
Grassou	Grassou	PROPN
pendant	pendant	ADP
sept	sept	NUM
heures	heure	NOUN
.	.	PUNCTsent
Après	après	ADP
le	le	DET
dîner	dîner	NOUN
,	,	PUNCTclause
dont	dont	PRON
la	le	DET
durée	durée	NOUN
égala	égaler	VERB
la	le	DET
somptuosité	somptuosité	NOUN
,	,	PUNCTclause
monsieur	monsieur	NOUN
et	et	CCONJ
madame	madame	NOUN
Vervelle	Vervelle	PROPN
arrivèrent	arriver	VERB
à	à	ADP
leur	leur	DET
grand	grand	ADJ
coup	coup	NOUN
de	de	ADP
théâtre	théâtre	NOUN
,	,	PUNCTclause
à	à	ADP
l'	le	DET
ouverture	ouverture	NOUN
de	de	ADP
la	le	DET
galerie	galerie	NOUN
illuminée	illuminer	VERB
par	par	ADP
des	un	DET
lampes	lampe	NOUN
à	à	ADP
effets	effet	NOUN
calculés	calculer	VERB
.	.	PUNCTsent
Trois	Trois	NUM
voisins	voisin	NOUN
,	,	PUNCTclause
anciens	ancien	ADJ
commerçants	commerçant	NOUN
,	,	PUNCTclause
un	un	DET
oncle	oncle	NOUN
à	à	ADP
succession	succession	NOUN
,	,	PUNCTclause
mandés	mander	VERB
pour	pour	ADP
l'	le	DET
ovation	ovation	NOUN
du	du	ADP_DET
grand	grand	ADJ
artiste	artiste	NOUN
,	,	PUNCTclause
une	un	DET
vieille	vieux	ADJ
demoiselle	demoiselle	NOUN
Vervelle	vervelle	ADJ
et	et	CCONJ
les	le	DET
convives	convive	NOUN
suivirent	suivre	VERB
Grassou	Grassou	PROPN
dans	dans	ADP
la	le	DET
galerie	galerie	NOUN
,	,	PUNCTclause
assez	assez	ADV
curieux	curieux	ADJ
de	de	ADP
avoir	avoir	VERB
son	son	DET
opinion	opinion	NOUN
sur	sur	ADP
la	le	DET
fameuse	fameux	ADJ
galerie	galerie	NOUN
du	du	ADP_DET
petit	petit	ADJ
père	père	NOUN
Vervelle	Vervelle	PROPN
,	,	PUNCTclause
qui	qui	PRON
les	le:PRON	PRON
assommait	assommer	VERB
de	de	ADP
la	le	DET
valeur	valeur	NOUN
fabuleuse	fabuleux	ADJ
de	de	ADP
ses	son	DET
tableaux	tableau	NOUN
.	.	PUNCTsent
Le	le	DET
marchand	marchand	NOUN
de	de	ADP
bouteilles	bouteille	NOUN
semblait	sembler	VERB
avoir	avoir	AUX
voulu	vouloir	VERB
lutter	lutter	VERB
avec	avec	ADP
le	le	DET
roi	roi	NOUN
Louis-Philippe	Louis-Philippe	PROPN
et	et	CCONJ
les	le	DET
galeries	galerie	NOUN
de	de	ADP
Versailles	Versailles	PROPN
.	.	PUNCTsent
Les	le	DET
tableaux	tableau	NOUN
magnifiquement	magnifiquement	ADV
encadrés	encadrer	VERB
avaient	avoir	VERB
des	un	DET
étiquettes	étiquette	NOUN
où	où	PRON
se	se	PRON
lisaient	lire	VERB
en	en	ADP
lettres	lettre	NOUN
noires	noir	ADJ
sur	sur	ADP
fond	fond	NOUN
de	de	ADP
or	or	NOUN
:	:	PUNCTclause
↵↵	↵↵	PUNCTstruct
Rubens	Rubens	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Danses	danse	NOUN
de	de	ADP
faunes	faune	NOUN
et	et	CCONJ
de	de	ADP
nymphes	nymphe	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Rembrandt	Rembrandt	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Intérieur	intérieur	NOUN
de	de	ADP
une	un	DET
salle	salle	NOUN
de	de	ADP
dissection	dissection	NOUN
.	.	PUNCTsent
Le	le	DET
docteur	docteur	NOUN
Tromp	Tromp	PROPN
faisant	faire	VERB
sa	son	DET
leçon	leçon	NOUN
à	à	ADP
ses	son	DET
élèves	élève	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
il y a	il y a	VERB
cent	cent	NUM
cinquante	cinquante	NUM
tableaux	tableau	NOUN
tous	tout	ADJ
vernis	vernir	VERB
,	,	PUNCTclause
époussetés	épousseter	VERB
,	,	PUNCTclause
quelques-uns	quelques-uns	PRON
étaient	être	AUX
couverts	couvrir	VERB
de	de	ADP
rideaux	rideau	NOUN
verts	vert	ADJ
qui	qui	PRON
ne	ne	ADV
se	se	PRON
tiraient	tirer	VERB
pas	pas	ADV
en présence	en présence	ADV
des	un	DET
jeunes	jeune	ADJ
personnes	personne	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
l'	le	DET
artiste	artiste	NOUN
resta	rester	VERB
les	le	DET
bras	bras	NOUN
cassés	cassé	ADJ
,	,	PUNCTclause
la	le	DET
bouche	bouche	NOUN
béante	béant	ADJ
,	,	PUNCTclause
sans	sans	ADP
parole	parole	NOUN
sur	sur	ADP
les	le	DET
lèvres	lèvre	NOUN
,	,	PUNCTclause
en	en	ADP
reconnaissant	reconnaître	VERB
la	le	DET
moitié	moitié	NOUN
de	de	ADP
ses	son	DET
tableaux	tableau	NOUN
dans	dans	ADP
cette	ce	DET
galerie	galerie	NOUN
:	:	PUNCTclause
il	il	PRON
était	être	AUX
Rubens	Rubens	PROPN
,	,	PUNCTclause
Paul	Paul	PROPN
Potter	Potter	PROPN
,	,	PUNCTclause
Mieris	Mieris	PROPN
,	,	PUNCTclause
Metzu	Metzu	PROPN
,	,	PUNCTclause
Gérard	Gérard	PROPN
Dow	Dow	PROPN
!	!	PUNCTsent
il	il	PRON
était	être	VERB
à	à	ADP
lui	lui	PRON
seul	seul	ADJ
vingt	vingt	NUM
grands	grand	ADJ
maîtres	maître	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
que	que	SCONJ
avez	avoir	VERB
vous	vous	PRON
?	?	PUNCTsent
vous	vous	PRON
pâlissez	pâlir	VERB
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Ma	mon	DET
fille	fille	NOUN
,	,	PUNCTclause
un	un	DET
verre	verre	NOUN
de	de	ADP
eau	eau	NOUN
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
la	le	DET
mère	mère	NOUN
Vervelle	Vervelle	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Le	le	DET
peintre	peintre	NOUN
prit	prendre	VERB
le	le	DET
père	père	NOUN
Vervelle	Vervelle	PROPN
par	par	ADP
le	le	DET
bouton	bouton	NOUN
de	de	ADP
son	son	DET
habit	habit	NOUN
,	,	PUNCTclause
et	et	CCONJ
l'	le	DET
emmena	emmener	VERB
dans	dans	ADP
un	un	DET
coin	coin	NOUN
,	,	PUNCTclause
sous prétexte de	sous prétexte de	ADP
voir	voir	VERB
un	un	DET
Murillo	Murillo	PROPN
.	.	PUNCTsent
Les	le	DET
tableaux	tableau	NOUN
espagnols	espagnol	ADJ
étaient	être	AUX
alors	alors	ADV
à	à	ADP
la	le	DET
mode	mode	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Vous	vous	PRON
avez	avoir	AUX
acheté	acheter	VERB
vos	vos	DET
tableaux	tableau	NOUN
chez	chez	ADP
Élie	Élie	PROPN
Magus	Magus	PROPN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Oui	oui	INTJ
,	,	PUNCTclause
tous	tout	ADJ
originaux	original	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Entre	entre	ADP
nous	nous	PRON
,	,	PUNCTclause
combien	combien	ADV
vous	vous	PRON
a	avoir	VERB
il	il	PRON
vendu	vendre	VERB
ceux	ceux	PRON
que	que	PRON
je	je	PRON
vais	aller	VERB
vous	vous	PRON
désigner	désigner	VERB
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
tous deux	tous deux	PRON
,	,	PUNCTclause
ils	ils	PRON
firent	faire	VERB
le	le	DET
tour	tour	NOUN
de	de	ADP
la	le	DET
galerie	galerie	NOUN
.	.	PUNCTsent
Les	le	DET
convives	convive	NOUN
furent	être	AUX
émerveillés	émerveiller	VERB
du	du	ADP_DET
sérieux	sérieux	ADJ
avec	avec	ADP
lequel	lequel	PRON
l'	le	DET
artiste	artiste	NOUN
procédait	procéder	VERB
en compagnie de	en compagnie de	ADP
son	son	DET
hôte	hôte	NOUN
à	à	ADP
l'	le	DET
examen	examen	NOUN
des	un	ADP_DET
chefs-d'œuvre	chef-d'œuvre	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Trois	Trois	NUM
mille	mille	NUM
francs	franc	NOUN
!	!	PUNCTsent
dit	dire	VERB
à voix basse	à voix basse	ADV
Vervelle	Vervelle	PROPN
en	en	PRON
arrivant	arriver	VERB
au	au	ADP_DET
dernier	dernier	ADJ
;	;	PUNCTclause
mais	mais	CCONJ
je	je	PRON
dis	dire	VERB
quarante	quarante	NUM
mille	mille	NUM
francs	franc	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Quarante	Quarante	NUM
mille	mille	NUM
francs	franc	NOUN
un	un	NUM
Titien	Titien	PROPN
?	?	PUNCTsent
reprit	reprendre	VERB
à haute voix	à haute voix	ADV
l'	le	DET
artiste	artiste	NOUN
,	,	PUNCTclause
mais	mais	CCONJ
ce	ce	PRON
serait	être	AUX
pour	pour	ADP
rien	rien	PRON
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Quand	quand	SCONJ
je	je	PRON
vous	vous	PRON
le	le:PRON	PRON
disais	dire	VERB
,	,	PUNCTclause
je	je	PRON
ai	avoir	VERB
pour	pour	ADP
cent	cent	NUM
mille	mille	NUM
écus	écu	NOUN
de	de	ADP
tableaux	tableau	NOUN
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
Vervelle	Vervelle	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
je	je	PRON
ai	avoir	AUX
fait	faire	VERB
tous	tout	ADJ
ces	ce	DET
tableaux	tableau	NOUN
,	,	PUNCTclause
lui	lui	PRON
dit	dire	VERB
à	à	ADP
l'	le	DET
oreille	oreille	NOUN
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
les	le:PRON	PRON
ai	avoir	AUX
pas	pas	ADV
vendus	vendre	VERB
tous	tous	PRON
ensemble	ensemble	ADV
plus	plaire	VERB
de	de	ADP
dix	dix	NUM
mille	mille	NUM
francs	franc	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Prouvez	prouver	VERB
le	le	DET
moi	moi	PRON
,	,	PUNCTclause
dit	dire	VERB
le	le	DET
marchand	marchand	NOUN
de	de	ADP
bouteilles	bouteille	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
double	doubler	VERB
la	le	DET
dot	dot	NOUN
de	de	ADP
ma	mon	DET
fille	fille	NOUN
,	,	PUNCTclause
car	car	CCONJ
alors	alors	ADV
vous	vous	PRON
êtes	être	AUX
Rubens	Rubens	PROPN
,	,	PUNCTclause
Rembrandt	Rembrandt	PROPN
,	,	PUNCTclause
Terburg	Terburg	PROPN
,	,	PUNCTclause
Titien	Titien	PROPN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Et	et	CCONJ
Magus	Magus	PROPN
est	être	AUX
un	un	DET
fameux	fameux	ADJ
marchand	marchand	NOUN
de	de	ADP
tableaux	tableau	NOUN
!	!	PUNCTsent
dit	dire	VERB
le	le	DET
peintre	peintre	NOUN
qui	qui	PRON
se	se	PRON
expliqua	expliquer	VERB
l'	le	DET
air	air	NOUN
vieux	vieux	ADJ
de	de	ADP
ses	son	DET
tableaux	tableau	NOUN
et	et	CCONJ
l'	le	DET
utilité	utilité	NOUN
des	un	ADP_DET
sujets	sujet	NOUN
que	que	PRON
lui	lui	PRON
demandait	demander	VERB
le	le	DET
brocanteur	brocanteur	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
loin de	loin de	ADP
perdre	perdre	VERB
dans	dans	ADP
l'	le	DET
estime	estime	NOUN
de	de	ADP
son	son	DET
admirateur	admirateur	NOUN
,	,	PUNCTclause
monsieur	monsieur	NOUN
de	de	ADP
Fougères	Fougères	PROPN
,	,	PUNCTclause
car	car	CCONJ
la	le	DET
famille	famille	NOUN
persistait	persister	VERB
à	à	ADP
nommer	nommer	VERB
ainsi	ainsi	ADV
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
,	,	PUNCTclause
grandit	grandir	VERB
si	si	ADV
bien	bien	ADV
,	,	PUNCTclause
que	que	SCONJ
il	il	PRON
fit	faire	AUX
gratis	gratis	ADV
les	le	DET
portraits	portrait	NOUN
de	de	ADP
la	le	DET
famille	famille	NOUN
,	,	PUNCTclause
et	et	CCONJ
les	le	DET
offrit	offrir	VERB
naturellement	naturellement	ADV
à	à	ADP
son	son	DET
beau-père	beau-père	NOUN
,	,	PUNCTclause
à	à	ADP
sa	son	DET
belle-mère	belle-mère	NOUN
et	et	CCONJ
à	à	ADP
sa	son	DET
femme	femme	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Aujourd'hui	aujourd'hui	ADV
,	,	PUNCTclause
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
,	,	PUNCTclause
qui	qui	PRON
ne	ne	ADV
manque	manquer	VERB
pas	pas	ADV
une	un	DET
seule	seul	ADJ
Exposition	exposition	NOUN
,	,	PUNCTclause
passe	passer	VERB
dans	dans	ADP
le	le	DET
monde	monde	NOUN
bourgeois	bourgeois	ADJ
pour	pour	ADP
un	un	DET
bon	bon	ADJ
peintre	peintre	NOUN
de	de	ADP
portraits	portrait	NOUN
.	.	PUNCTsent
Il	il	PRON
gagne	gagner	VERB
une	un	DET
douzaine	douzaine	NOUN
de	de	ADP
mille	mille	NUM
francs	franc	NOUN
par	par	ADP
an	an	NOUN
,	,	PUNCTclause
et	et	CCONJ
gâte	gâter	VERB
pour	pour	ADP
cinq	cinq	NUM
cents	cents	NUM
francs	franc	NOUN
de	de	ADP
toiles	toile	NOUN
.	.	PUNCTsent
Sa	son	DET
femme	femme	NOUN
a	avoir	AUX
eu	avoir	VERB
six	six	NUM
mille	mille	NUM
francs	franc	NOUN
de	de	ADP
rentes	rente	NOUN
en	en	ADP
dot	dot	NOUN
,	,	PUNCTclause
il	il	PRON
vit	vivre	VERB
avec	avec	ADP
son	son	DET
beau-père	beau-père	NOUN
et	et	CCONJ
sa	son	DET
belle-mère	belle-mère	NOUN
.	.	PUNCTsent
Les	le	DET
Vervelle	Vervelle	PROPN
et	et	CCONJ
les	le	DET
Grassou	Grassou	PROPN
,	,	PUNCTclause
qui	qui	PRON
se	se	PRON
entendent	entendre	VERB
à	à	ADP
merveille	merveille	NOUN
,	,	PUNCTclause
ont	avoir	AUX
voiture	voiture	NOUN
et	et	CCONJ
sont	être	AUX
les	le	DET
plus	plus	ADV
heureuses	heureux	ADJ
gens du monde	gens du monde	NOUN
.	.	PUNCTsent
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
ne	ne	ADV
sort	sortir	VERB
pas	pas	ADV
de	de	ADP
un	un	DET
cercle	cercle	NOUN
bourgeois	bourgeois	ADJ
où	où	PRON
il	il	PRON
est	être	AUX
considéré	considérer	VERB
comme	comme	ADP
un	un	DET
des	un	ADP_DET
plus	plus	ADV
grands	grand	ADJ
artistes	artiste	NOUN
de	de	ADP
l'	le	DET
époque	époque	NOUN
.	.	PUNCTsent
Il	il	PRON
ne	ne	ADV
se	se	PRON
dessine	dessiner	VERB
pas	pas	ADV
un	un	DET
portrait	portrait	NOUN
de	de	ADP
famille	famille	NOUN
,	,	PUNCTclause
entre	entre	ADP
la	le	DET
barrière	barrière	NOUN
du	du	ADP_DET
Trône	Trône	PROPN
et	et	CCONJ
la	le	DET
rue	rue	NOUN
du	du	ADP_DET
Temple	temple	NOUN
,	,	PUNCTclause
qui	qui	PRON
ne	ne	ADV
se	se	PRON
fasse	faire	VERB
chez	chez	ADP
ce	ce	DET
