# columns = TERM LEMMA POS PROB
# identifier = balzac1834FC73
# creator = Balzac, Honoré de
# created = 1834
# modified = 1845
# title = Les Marana. Études philosophiques

↵↵	↵↵	PUNCTstruct
foudroyée	foudroyer	VERB
par	par	ADP
ces	ce	DET
paroles	parole	NOUN
;	;	PUNCTclause
cette	ce	DET
femme	femme	NOUN
a	avoir	VERB
le	le	DET
droit	droit	NOUN
de	de	ADP
nous	nous	PRON
mépriser	mépriser	VERB
.	.	PUNCTsent
Elle	elle	PRON
nous	nous	PRON
a	avoir	AUX
sauvé	sauver	VERB
vie	vie	NOUN
,	,	PUNCTclause
fortune	fortune	NOUN
,	,	PUNCTclause
honneur	honneur	NOUN
,	,	PUNCTclause
et	et	CCONJ
nous	nous	PRON
ne	ne	ADV
avons	avoir	AUX
su	savoir	VERB
que	que	PRON
lui	lui	PRON
garder	garder	VERB
ses	son	DET
écus	écu	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Juana	Juana	PROPN
,	,	PUNCTclause
ouvrez	ouvrir	VERB
,	,	PUNCTclause
cria	crier	VERB
il	il	PRON
,	,	PUNCTclause
ou	ou	CCONJ
je	je	PRON
brise	briser	VERB
votre	votre	DET
porte	porte	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Et	et	CCONJ
sa	son	DET
voix	voix	NOUN
,	,	PUNCTclause
croissant	croître	VERB
en	en	ADP
violence	violence	NOUN
,	,	PUNCTclause
alla	aller	VERB
retentir	retentir	VERB
jusque	jusque	ADP
dans	dans	ADP
les	le	DET
greniers	grenier	NOUN
de	de	ADP
la	le	DET
maison	maison	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
il	il	PRON
était	être	AUX
froid	froid	ADJ
et	et	CCONJ
calme	calme	ADJ
.	.	PUNCTsent
Il	il	PRON
tenait	tenir	VERB
en	en	ADP
ses	son	DET
mains	main	NOUN
la	le	DET
vie	vie	NOUN
de	de	ADP
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
et	et	CCONJ
allait	aller	VERB
laver	laver	VERB
ses	son	DET
remords	remords	NOUN
avec	avec	ADP
tout	tout	DET
le	le:PRON	PRON
sang	sang	NOUN
de	de	ADP
l'	le	DET
Italien	italien	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Sortez	sortir	VERB
,	,	PUNCTclause
sortez	sortir	VERB
,	,	PUNCTclause
sortez	sortir	VERB
,	,	PUNCTclause
sortez	sortir	VERB
tous	tout	ADJ
!	!	PUNCTsent
cria	crier	VERB
la	le	DET
Marana	Marana	PROPN
en	en	ADP
sautant	sauter	VERB
avec	avec	ADP
l'	le	DET
agilité	agilité	NOUN
de	de	ADP
une	un	DET
tigresse	tigre	NOUN
sur	sur	ADP
le	le	DET
poignard	poignard	NOUN
que	que	SCONJ
elle	elle	PRON
arracha	arracher	VERB
des	un	DET
mains	main	NOUN
de	de	ADP
Perez	Perez	PROPN
étonné	étonner	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Sortez	sortir	VERB
,	,	PUNCTclause
Perez	Perez	PROPN
,	,	PUNCTclause
reprit	reprendre	VERB
elle	elle	PRON
avec	avec	ADP
tranquillité	tranquillité	NOUN
,	,	PUNCTclause
sortez	sortir	VERB
,	,	PUNCTclause
vous	vous	PRON
,	,	PUNCTclause
votre	votre	DET
femme	femme	NOUN
,	,	PUNCTclause
votre	votre	DET
servante	servant	NOUN
et	et	CCONJ
votre	votre	DET
apprenti	apprenti	NOUN
.	.	PUNCTsent
Il	il	PRON
va	aller	VERB
y	y	PRON
avoir	avoir	VERB
un	un	DET
meurtre	meurtre	NOUN
ici	ici	ADV
.	.	PUNCTsent
Vous	vous	PRON
pourriez	pouvoir	VERB
être	être	AUX
fusillés	fusiller	VERB
tous	tout	ADJ
par	par	ADP
les	le	DET
Français	français	NOUN
.	.	PUNCTsent
ne	ne	ADV
y	y	PRON
soyez	être	VERB
pour	pour	ADP
rien	rien	PRON
,	,	PUNCTclause
cela	cela	PRON
me	me	PRON
regarde	regarder	VERB
seule	seul	ADJ
.	.	PUNCTsent
Entre	entre	ADP
ma	mon	DET
fille	fille	NOUN
et	et	CCONJ
moi	moi	PRON
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
doit	devoir	VERB
y	y	PRON
avoir	avoir	VERB
que	que	SCONJ
Dieu	Dieu	PROPN
.	.	PUNCTsent
quant à	quant à	ADP
l'	le	DET
homme	homme	NOUN
,	,	PUNCTclause
il	il	PRON
me	me	PRON
appartient	appartenir	VERB
.	.	PUNCTsent
La	le	DET
terre	terre	NOUN
entière	entier	ADJ
ne	ne	ADV
l'	le:PRON	PRON
arracherait	arracher	VERB
pas	pas	ADV
de	de	ADP
mes	mon	DET
mains	main	NOUN
.	.	PUNCTsent
Allez	aller	VERB
,	,	PUNCTclause
allez	aller	VERB
donc	donc	ADV
,	,	PUNCTclause
je	je	PRON
vous	vous	PRON
pardonne	pardonner	VERB
.	.	PUNCTsent
Je	je	PRON
le	le	DET
vois	voir	VERB
,	,	PUNCTclause
cette	ce	DET
fille	fille	NOUN
est	être	AUX
une	un	DET
Marana	Marana	PROPN
.	.	PUNCTsent
Vous	vous	PRON
,	,	PUNCTclause
votre	votre	DET
religion	religion	NOUN
,	,	PUNCTclause
votre	votre	DET
honneur	honneur	NOUN
,	,	PUNCTclause
étiez	être	AUX
trop	trop	ADV
faibles	faible	ADJ
pour	pour	ADP
lutter	lutter	VERB
contre	contre	ADP
mon	mon	DET
sang	sang	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Elle	elle	PRON
poussa	pousser	VERB
un	un	DET
soupir	soupir	NOUN
affreux	affreux	ADJ
et	et	CCONJ
leur	leur	DET
montra	montrer	VERB
des	un	DET
yeux	œil	NOUN
secs	sec	ADJ
.	.	PUNCTsent
Elle	elle	PRON
avait	avoir	AUX
tout	tout	ADV
perdu	perdre	VERB
et	et	CCONJ
savait	savoir	VERB
souffrir	souffrir	VERB
,	,	PUNCTclause
elle	elle	PRON
était	être	AUX
courtisane	courtisan	NOUN
.	.	PUNCTsent
La	le	DET
porte	porte	NOUN
se	se	PRON
ouvrit	ouvrir	VERB
.	.	PUNCTsent
La	le	DET
Marana	Marana	PROPN
oublia	oublier	VERB
tout	tout	ADV
,	,	PUNCTclause
et	et	CCONJ
Perez	Perez	PROPN
,	,	PUNCTclause
faisant	faire	VERB
signe	signe	NOUN
à	à	ADP
sa	son	DET
femme	femme	NOUN
,	,	PUNCTclause
put	pouvoir	VERB
rester	rester	VERB
à	à	ADP
son	son	DET
poste	poste	NOUN
.	.	PUNCTsent
En	en	ADP
vieil	vieux	ADJ
Espagnol	espagnol	NOUN
intraitable	intraitable	ADJ
sur	sur	ADP
l'	le	DET
honneur	honneur	NOUN
,	,	PUNCTclause
il	il	PRON
voulait	vouloir	VERB
aider	aider	VERB
à	à	ADP
la	le	DET
vengeance	vengeance	NOUN
de	de	ADP
la	le	DET
mère	mère	NOUN
trahie	trahir	VERB
.	.	PUNCTsent
Juana	Juana	PROPN
,	,	PUNCTclause
doucement	doucement	ADV
éclairée	éclairer	VERB
,	,	PUNCTclause
blanchement	blanchement	ADV
vêtue	vêtir	VERB
,	,	PUNCTclause
se	se	PRON
montra	montrer	VERB
calme	calme	ADJ
au milieu de	au milieu de	ADP
sa	son	DET
chambre	chambre	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Que	que	SCONJ
me	me	PRON
voulez	vouloir	VERB
vous	vous	PRON
?	?	PUNCTsent
dit	dire	VERB
elle	elle	PRON
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
La	le	DET
Marana	Marana	PROPN
ne	ne	ADV
put	pouvoir	VERB
réprimer	réprimer	VERB
un	un	DET
léger	léger	ADJ
frisson	frisson	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Perez	Perez	PROPN
,	,	PUNCTclause
demanda	demander	VERB
elle	elle	PRON
,	,	PUNCTclause
ce	ce	DET
cabinet	cabinet	NOUN
a	avoir	AUX
il	il	PRON
une	un	DET
autre	autre	ADJ
issue	issue	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
Perez	Perez	PROPN
fit	faire	AUX
un	un	DET
geste	geste	NOUN
négatif	négatif	ADJ
;	;	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
confiante	confiant	ADJ
en	en	ADP
ce	ce	DET
geste	geste	NOUN
,	,	PUNCTclause
la	le	DET
courtisane	courtisan	NOUN
se	se	PRON
avança	avancer	VERB
dans	dans	ADP
la	le	DET
chambre	chambre	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Juana	Juana	PROPN
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
votre	votre	DET
mère	mère	NOUN
,	,	PUNCTclause
votre	votre	DET
juge	juge	NOUN
,	,	PUNCTclause
et	et	CCONJ
vous	vous	PRON
vous	vous	PRON
êtes	être	AUX
mise	mettre	VERB
dans	dans	ADP
la	le	DET
seule	seul	ADJ
situation	situation	NOUN
où	où	PRON
je	je	PRON
pusse	pouvoir	VERB
me	me	PRON
découvrir	découvrir	VERB
à	à	ADP
vous	vous	PRON
.	.	PUNCTsent
Vous	vous	PRON
êtes	être	AUX
venue	venir	VERB
à	à	ADP
moi	moi	PRON
,	,	PUNCTclause
vous	vous	PRON
que	que	PRON
je	je	PRON
voulais	vouloir	VERB
au	au	ADP_DET
ciel	ciel	NOUN
.	.	PUNCTsent
ha	ha	INTJ
!	!	PUNCTsent
vous	vous	PRON
êtes	être	AUX
tombée	tomber	VERB
bien	bien	ADV
bas	bas	ADJ
.	.	PUNCTsent
il y a	il y a	VERB
chez	chez	ADP
vous	vous	PRON
un	un	DET
amant	amant	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Madame	madame	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
doit	devoir	VERB
et	et	CCONJ
ne	ne	ADV
peut	pouvoir	VERB
se	se	PRON
y	y	PRON
trouver	trouver	VERB
que	que	PRON
mon	mon	DET
époux	époux	NOUN
,	,	PUNCTclause
répondit	répondre	VERB
elle	elle	PRON
.	.	PUNCTsent
Je	je	PRON
suis	être	AUX
la	le	DET
marquise	marquis	NOUN
de	de	ADP
Montefiore	Montefiore	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
y	y	PRON
en	en	PRON
a	avoir	VERB
donc	donc	ADV
deux	deux	NUM
?	?	PUNCTsent
dit	dire	VERB
le	le	DET
vieux	vieux	ADJ
Perez	Perez	PROPN
de	de	ADP
sa	son	DET
voix	voix	NOUN
grave	grave	ADJ
.	.	PUNCTsent
Il	il	PRON
me	me	PRON
a	avoir	AUX
dit	dire	VERB
être	être	AUX
marié	marier	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
mon	mon	DET
amour	amour	NOUN
!	!	PUNCTsent
cria	crier	VERB
la	le	DET
jeune	jeune	ADJ
fille	fille	NOUN
en	en	ADP
déchirant	déchirer	VERB
les	le	DET
rideaux	rideau	NOUN
et	et	CCONJ
montrant	montrer	VERB
l'	le	DET
officier	officier	NOUN
,	,	PUNCTclause
viens	venir	VERB
,	,	PUNCTclause
ces	ce	DET
gens	gens	NOUN
te	te	PRON
calomnient	calomnier	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
l'	le	DET
Italien	italien	NOUN
se	se	PRON
montra	montrer	VERB
pâle	pâle	ADJ
et	et	CCONJ
blême	blême	ADJ
,	,	PUNCTclause
il	il	PRON
voyait	voir	VERB
un	un	DET
poignard	poignard	NOUN
dans	dans	ADP
la	le	DET
main	main	NOUN
de	de	ADP
la	le	DET
Marana	Marana	PROPN
,	,	PUNCTclause
et	et	CCONJ
connaissait	connaître	VERB
la	le	DET
Marana	Marana	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Aussi	aussi	ADV
,	,	PUNCTclause
de	de	ADP
un	un	DET
bond	bond	NOUN
,	,	PUNCTclause
se	se	PRON
élança	élancer	VERB
il	il	PRON
hors de	hors de	ADP
la	le	DET
chambre	chambre	NOUN
,	,	PUNCTclause
en	en	ADP
criant	crier	VERB
de	de	ADP
une	un	DET
voix	voix	NOUN
tonnante	tonnant	ADJ
:	:	PUNCTclause
—	—	PUNCTclause
Au	au	ADP_DET
secours	secours	NOUN
!	!	PUNCTsent
au	au	ADP_DET
secours	secours	NOUN
!	!	PUNCTsent
l'on	on	PRON
assassine	assassiner	VERB
un	un	DET
Français	français	NOUN
.	.	PUNCTsent
Soldats	soldat	NOUN
du	du	ADP_DET
6	6	NUM
e	e	NOUN
de	de	ADP
ligne	ligne	NOUN
,	,	PUNCTclause
courez	courir	VERB
chercher	chercher	VERB
le	le	DET
capitaine	capitaine	NOUN
Diard	Diard	PROPN
!	!	PUNCTsent
Au	au	ADP_DET
secours	secours	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
Perez	Perez	PROPN
avait	avoir	AUX
étreint	étreindre	VERB
le	le	DET
marquis	marquis	NOUN
,	,	PUNCTclause
et	et	CCONJ
allait	aller	VERB
de	de	ADP
sa	son	DET
large	large	ADJ
main	main	NOUN
lui	lui	PRON
faire	faire	AUX
un	un	DET
bâillon	bâillon	NOUN
naturel	naturel	ADJ
,	,	PUNCTclause
lorsque	lorsque	SCONJ
la	le	DET
courtisane	courtisan	NOUN
,	,	PUNCTclause
l'	le	DET
arrêtant	arrêter	VERB
,	,	PUNCTclause
lui	lui	PRON
dit	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
Tenez	tenir	VERB
le	le	DET
bien	bien	NOUN
,	,	PUNCTclause
mais	mais	CCONJ
laissez	laisser	VERB
le	le	DET
crier	crier	VERB
.	.	PUNCTsent
Ouvrez	ouvrir	VERB
les	le	DET
portes	porte	NOUN
,	,	PUNCTclause
laissez	laisser	VERB
les	le	DET
ouvertes	ouvert	ADJ
,	,	PUNCTclause
et	et	CCONJ
sortez	sortir	VERB
tous	tout	ADJ
,	,	PUNCTclause
je	je	PRON
vous	vous	PRON
le	le:PRON	PRON
répète	répéter	VERB
.	.	PUNCTsent
—	—	PUNCTclause
quant à	quant à	ADP
toi	toi	PRON
,	,	PUNCTclause
reprit	reprendre	VERB
elle	elle	PRON
en	en	ADP
se	se	PRON
adressant	adresser	VERB
à	à	ADP
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
crie	crier	VERB
,	,	PUNCTclause
appelle	appeler	VERB
au	au	ADP_DET
secours	secours	NOUN
…	…	PUNCTsent
Quand	quand	SCONJ
les	le	DET
pas	pas	NOUN
de	de	ADP
tes	ton	DET
soldats	soldat	NOUN
se	se	PRON
feront	faire	AUX
entendre	entendre	VERB
,	,	PUNCTclause
tu	tu	PRON
auras	avoir	AUX
cette	ce	DET
lame	lame	NOUN
dans	dans	ADP
le	le	DET
cœur	cœur	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Es	être	AUX
tu	tu	PRON
marié	marier	VERB
?	?	PUNCTsent
Réponds	répondre	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
tombé	tomber	VERB
sur	sur	ADP
le	le	DET
seuil	seuil	NOUN
de	de	ADP
la	le	DET
porte	porte	NOUN
,	,	PUNCTclause
à	à	ADP
deux	deux	NUM
pas	pas	NOUN
de	de	ADP
Juana	Juana	PROPN
,	,	PUNCTclause
ne	ne	ADV
entendait	entendre	VERB
plus	plus	ADV
,	,	PUNCTclause
ne	ne	ADV
voyait	voir	VERB
plus	plus	ADV
rien	rien	PRON
,	,	PUNCTclause
si	si	SCONJ
ce	ce	PRON
ne	ne	ADV
est	être	AUX
la	le	DET
lame	lame	NOUN
du	du	ADP_DET
poignard	poignard	NOUN
,	,	PUNCTclause
dont	dont	PRON
les	le	DET
rayons	rayon	NOUN
luisants	luisant	ADJ
l'	le	DET
aveuglaient	aveugler	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
me	me	PRON
aurait	avoir	AUX
donc	donc	ADV
trompée	tromper	VERB
,	,	PUNCTclause
dit	dire	VERB
lentement	lentement	ADV
Juana	Juana	PROPN
.	.	PUNCTsent
Il	il	PRON
se	se	PRON
est	être	AUX
dit	dire	VERB
libre	libre	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
me	me	PRON
a	avoir	AUX
dit	dire	VERB
être	être	AUX
marié	marier	VERB
,	,	PUNCTclause
reprit	reprendre	VERB
Perez	Perez	PROPN
de	de	ADP
sa	son	DET
voix	voix	NOUN
grave	grave	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Sainte	saint	NOUN
Vierge	Vierge	PROPN
!	!	PUNCTsent
se	se	PRON
écria	écrier	VERB
dona	dona	DET
Lagounia	Lagounia	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Répondras	répondre	VERB
tu	taire	VERB
donc	donc	ADV
,	,	PUNCTclause
âme	âme	NOUN
de	de	ADP
boue	boue	NOUN
?	?	PUNCTsent
dit	dire	VERB
la	le	DET
Marana	Marana	PROPN
à voix basse	à voix basse	ADV
en	en	ADP
se	se	PRON
penchant	pencher	VERB
à	à	ADP
l'	le	DET
oreille	oreille	NOUN
du	du	ADP_DET
marquis	marquis	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Votre	votre	DET
fille	fille	NOUN
,	,	PUNCTclause
dit	dire	VERB
Montefiore	Montefiore	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
La	le	DET
fille	fille	NOUN
que	que	PRON
je	je	PRON
avais	avoir	AUX
est	être	AUX
morte	mourir	VERB
ou	ou	CCONJ
va	aller	VERB
mourir	mourir	VERB
,	,	PUNCTclause
répliqua	répliquer	VERB
la	le	DET
Marana	Marana	PROPN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
ai	avoir	VERB
plus	plus	ADV
de	de	ADP
fille	fille	NOUN
.	.	PUNCTsent
Ne	ne	ADV
prononce	prononcer	VERB
plus	plus	ADV
ce	ce	DET
mot	mot	NOUN
.	.	PUNCTsent
Réponds	répondre	VERB
,	,	PUNCTclause
es	être	AUX
tu	tu	PRON
marié	marier	VERB
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Non	non	ADV
,	,	PUNCTclause
madame	madame	NOUN
,	,	PUNCTclause
dit	dire	VERB
enfin	enfin	ADV
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
voulant	vouloir	VERB
gagner	gagner	VERB
du	du	ADP_DET
temps	temps	NOUN
.	.	PUNCTsent
Je	je	PRON
veux	vouloir	VERB
épouser	épouser	VERB
votre	votre	DET
fille	fille	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
noble	noble	NOUN
Montefiore	Montefiore	PROPN
!	!	PUNCTsent
dit	dire	VERB
Juana	Juana	PROPN
respirant	respirer	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Alors	alors	ADV
pourquoi	pourquoi	ADV
fuir	fuir	VERB
et	et	CCONJ
appeler	appeler	VERB
au	au	ADP_DET
secours	secours	NOUN
?	?	PUNCTsent
demanda	demander	VERB
l'	le	DET
Espagnol	espagnol	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Terrible	terrible	ADJ
lueur	lueur	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
Juana	Juana	PROPN
ne	ne	ADV
dit	dire	VERB
rien	rien	PRON
,	,	PUNCTclause
mais	mais	CCONJ
elle	elle	PRON
se	se	PRON
tordit	tordre	VERB
les	le	DET
mains	main	NOUN
et	et	CCONJ
alla	aller	VERB
se	se	PRON
asseoir	asseoir	VERB
dans	dans	ADP
son	son	DET
fauteuil	fauteuil	NOUN
.	.	PUNCTsent
En	en	ADP
cet	ce	DET
instant	instant	NOUN
,	,	PUNCTclause
il	il	PRON
se	se	PRON
fit	faire	VERB
au	au	ADP_DET
dehors	dehors	NOUN
un	un	DET
tumulte	tumulte	NOUN
assez	assez	ADV
facile	facile	ADJ
à	à	ADP
distinguer	distinguer	VERB
par	par	ADP
le	le	DET
profond	profond	ADJ
silence	silence	NOUN
qui	qui	PRON
régnait	régner	VERB
au	au	ADP_DET
parloir	parloir	NOUN
.	.	PUNCTsent
Un	un	DET
soldat	soldat	NOUN
du	du	ADP_DET
6	6	NUM
e	e	NOUN
de	de	ADP
ligne	ligne	NOUN
,	,	PUNCTclause
passant	passer	VERB
par hasard	par hasard	ADV
dans	dans	ADP
la	le	DET
rue	rue	NOUN
au moment où	au moment où	ADP
Montefiore	Montefiore	PROPN
criait	crier	VERB
au	au	ADP_DET
secours	secours	NOUN
,	,	PUNCTclause
était	être	AUX
allé	aller	VERB
prévenir	prévenir	VERB
Diard	Diard	PROPN
.	.	PUNCTsent
Le	le	DET
quartier-maître	quartier-maître	NOUN
,	,	PUNCTclause
qui	qui	PRON
heureusement	heureusement	ADV
rentrait	rentrer	VERB
chez	chez	ADP
lui	lui	PRON
,	,	PUNCTclause
vint	venir	VERB
,	,	PUNCTclause
accompagné	accompagner	VERB
de	de	ADP
quelques	quelque	DET
amis	ami	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Pourquoi	pourquoi	ADV
fuir	fuir	VERB
,	,	PUNCTclause
reprit	reprendre	VERB
Montefiore	Montefiore	PROPN
en	en	ADP
entendant	entendre	VERB
la	le	DET
voix	voix	NOUN
de	de	ADP
son	son	DET
ami	ami	NOUN
,	,	PUNCTclause
parce que	parce que	SCONJ
je	je	PRON
vous	vous	PRON
disais	dire	VERB
vrai	vrai	ADJ
.	.	PUNCTsent
Diard	Diard	PROPN
!	!	PUNCTsent
Diard	Diard	PROPN
!	!	PUNCTsent
cria	crier	VERB
il	il	PRON
de	de	ADP
une	un	DET
voix	voix	NOUN
perçante	perçant	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Mais	mais	CCONJ
,	,	PUNCTclause
sur	sur	ADP
un	un	DET
mot	mot	NOUN
de	de	ADP
son	son	DET
maître	maître	NOUN
,	,	PUNCTclause
qui	qui	PRON
voulait	vouloir	VERB
que	que	SCONJ
tout	tout	PRON
chez	chez	ADP
lui	lui	PRON
fût	être	AUX
du	du	DET
meurtre	meurtre	NOUN
,	,	PUNCTclause
l'	le	DET
apprenti	apprenti	NOUN
ferma	fermer	VERB
la	le	DET
porte	porte	NOUN
,	,	PUNCTclause
et	et	CCONJ
les	le	DET
soldats	soldat	NOUN
furent	être	AUX
obligés	obliger	VERB
de	de	ADP
l'	le	DET
enfoncer	enfoncer	VERB
.	.	PUNCTsent
avant que	avant que	SCONJ
ils	ils	PRON
ne	ne	ADV
entrassent	entrer	VERB
,	,	PUNCTclause
la	le	DET
Marana	Marana	PROPN
put	pouvoir	VERB
donc	donc	ADV
donner	donner	VERB
au	au	ADP_DET
coupable	coupable	NOUN
un	un	DET
coup	coup	NOUN
de	de	ADP
poignard	poignard	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
sa	son	DET
colère	colère	NOUN
concentrée	concentrer	VERB
l'	le	DET
empêcha	empêcher	VERB
de	de	ADP
bien	bien	ADV
ajuster	ajuster	VERB
,	,	PUNCTclause
et	et	CCONJ
la	le	DET
lame	lame	NOUN
glissa	glisser	VERB
sur	sur	ADP
l'	le	DET
épaulette	épaulette	NOUN
de	de	ADP
Montefiore	Montefiore	PROPN
.	.	PUNCTsent
Néanmoins	néanmoins	ADV
,	,	PUNCTclause
elle	elle	PRON
y	y	PRON
mit	mettre	VERB
tant de	tant de	DET
force	force	NOUN
,	,	PUNCTclause
que	que	SCONJ
l'	le	DET
Italien	italien	NOUN
alla	aller	VERB
tomber	tomber	VERB
aux	au	ADP_DET
pieds	pied	NOUN
de	de	ADP
Juana	Juana	PROPN
,	,	PUNCTclause
qui	qui	PRON
ne	ne	ADV
se	se	PRON
en	en	ADP
aperçut	apercevoir	VERB
pas	pas	ADV
.	.	PUNCTsent
La	le	DET
Marana	Marana	PROPN
sauta	sauter	VERB
sur	sur	ADP
lui	lui	PRON
;	;	PUNCTclause
puis	puis	CCONJ
,	,	PUNCTclause
cette fois ci	cette fois ci	PRON
,	,	PUNCTclause
pour	pour	ADP
ne	ne	ADV
pas	pas	ADV
le	le	DET
manquer	manquer	VERB
,	,	PUNCTclause
elle	elle	PRON
le	le:PRON	PRON
prit	prendre	VERB
à	à	ADP
la	le	DET
gorge	gorge	NOUN
,	,	PUNCTclause
le	le	DET
maintint	maintenir	VERB
avec	avec	ADP
un	un	DET
bras	bras	NOUN
de	de	ADP
fer	fer	NOUN
,	,	PUNCTclause
et	et	CCONJ
le	le	DET
visa	visa	NOUN
au	au	ADP_DET
cœur	cœur	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Je	je	PRON
suis	être	AUX
libre	libre	ADJ
et	et	CCONJ
je	je	PRON
épouse	épouser	VERB
!	!	PUNCTsent
je	je	PRON
le	le:PRON	PRON
jure	jurer	VERB
par	par	ADP
Dieu	Dieu	PROPN
,	,	PUNCTclause
par	par	ADP
ma	mon	DET
mère	mère	NOUN
,	,	PUNCTclause
par	par	ADP
tout	tout	PRON
ce	ce	PRON
que	que	PRON
il y a	il y a	VERB
de plus	de plus	ADV
sacré	sacrer	VERB
au	au	ADP_DET
monde	monde	NOUN
;	;	PUNCTclause
je	je	PRON
suis	être	AUX
garçon	garçon	NOUN
,	,	PUNCTclause
je	je	PRON
épouse	épouser	VERB
,	,	PUNCTclause
ma	mon	DET
parole d'honneur	parole d'honneur	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
Et	et	CCONJ
il	il	PRON
mordait	mordre	VERB
le	le	DET
bras	bras	NOUN
de	de	ADP
la	le	DET
courtisane	courtisan	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Allez	aller	VERB
!	!	PUNCTsent
ma	mon	DET
mère	mère	NOUN
,	,	PUNCTclause
dit	dire	VERB
Juana	Juana	PROPN
,	,	PUNCTclause
tuez	tuer	VERB
le	le	DET
.	.	PUNCTsent
Il	il	PRON
est	être	AUX
trop	trop	ADV
lâche	lâcher	VERB
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
en	en	PRON
veux	vouloir	VERB
pas	pas	ADV
pour	pour	ADP
époux	époux	NOUN
,	,	PUNCTclause
fût	fût	NOUN
il	il	PRON
dix	dix	NUM
fois	fois	NOUN
plus	plus	ADV
beau	beau	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
je	je	PRON
retrouve	retrouver	VERB
ma	mon	DET
fille	fille	NOUN
,	,	PUNCTclause
cria	crier	VERB
la	le	DET
mère	mère	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Que	que	SCONJ
se	se	PRON
passe	passer	VERB
il	il	PRON
donc	donc	ADV
ici	ici	ADV
?	?	PUNCTsent
demanda	demander	VERB
le	le	DET
