# columns = TERM LEMMA POS
# identifier = balzac1832FC11
# creator = Balzac, Honoré de
# created = 1832
# modified = 1842
# title = Madame Firmiani. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
faut	falloir	VERB
pas	pas	ADV
que	que	SCONJ
cet	ce	DET
acte	acte	NOUN
de	de	ADP
justice	justice	NOUN
soit	être	AUX
un	un	DET
sacrifice	sacrifice	NOUN
fait	faire	VERB
à	à	ADP
l'	le	DET
amour	amour	NOUN
.	.	PUNCTsent
Je	je	PRON
suis	être	AUX
ta	ton	DET
femme	femme	NOUN
,	,	PUNCTclause
et	et	CCONJ
non	non	ADV
ta	ton	DET
maîtresse	maître	NOUN
;	;	PUNCTclause
il	il	PRON
se	se	PRON
agit	agir	VERB
moins	moins	ADV
de	de	ADP
me	me	PRON
plaire	plaire	VERB
que	que	ADV
de	de	ADP
me	me	PRON
inspirer	inspirer	VERB
pour	pour	ADP
toi	toi	PRON
la	le	DET
plus	plus	ADV
profonde	profond	ADJ
estime	estime	NOUN
.	.	PUNCTsent
Si	si	SCONJ
je	je	PRON
me	me	PRON
trompe	tromper	VERB
,	,	PUNCTclause
si	si	SCONJ
tu	tu	PRON
me	me	PRON
as	avoir	AUX
mal	mal	ADV
expliqué	expliquer	VERB
l'	le	DET
action	action	NOUN
de	de	ADP
ton	ton	DET
père	père	NOUN
;	;	PUNCTclause
enfin	enfin	ADV
,	,	PUNCTclause
pour	pour	ADP
peu	peu	ADV
que	que	SCONJ
tu	tu	PRON
croies	croire	VERB
ta	ton	DET
fortune	fortune	NOUN
légitime	légitime	ADJ
(	(	PUNCTclause
ho	ho	INTJ
!	!	PUNCTsent
je	je	PRON
voudrais	vouloir	VERB
me	me	PRON
persuader	persuader	VERB
que	que	SCONJ
tu	tu	PRON
ne	ne	ADV
mérites	mériter	VERB
aucun	aucun	DET
blâme	blâme	NOUN
!	!	PUNCTsent
)	)	PUNCTclause
,	,	PUNCTclause
décide	décider	VERB
en	en	ADP
écoutant	écouter	VERB
la	le	DET
voix	voix	NOUN
de	de	ADP
ta	ton	DET
conscience	conscience	NOUN
,	,	PUNCTclause
agis	agir	VERB
bien	bien	ADV
par	par	ADP
toi-même	toi-même	PRON
.	.	PUNCTsent
Un	un	DET
homme	homme	NOUN
qui	qui	PRON
aime	aimer	VERB
sincèrement	sincèrement	ADV
,	,	PUNCTclause
comme	comme	SCONJ
tu	tu	PRON
me	me	PRON
aimes	aimer	VERB
,	,	PUNCTclause
respecte	respecter	VERB
trop	trop	ADV
tout	tout	ADJ
ce	ce	PRON
que	que	PRON
sa	son	DET
femme	femme	NOUN
met	mettre	VERB
en	en	ADP
lui	lui	PRON
de	de	ADP
sainteté	sainteté	NOUN
pour	pour	ADP
être	être	AUX
improbe	improbe	VERB
.	.	PUNCTsent
Je	je	PRON
me	me	PRON
reproche	reprocher	VERB
maintenant	maintenant	ADV
tout	tout	ADV
ce	ce	DET
que	que	PRON
je	je	PRON
viens	venir	VERB
de	de	ADP
écrire	écrire	VERB
.	.	PUNCTsent
Un	un	DET
mot	mot	NOUN
suffisait	suffire	VERB
peut-être	peut-être	ADV
,	,	PUNCTclause
et	et	CCONJ
mon	mon	DET
instinct	instinct	NOUN
de	de	ADP
prêcheuse	prêcheur	NOUN
me	me	PRON
a	avoir	AUX
emportée	emporter	VERB
.	.	PUNCTsent
Aussi	aussi	ADV
voudrais	vouloir	VERB
je	je	PRON
être	être	AUX
grondée	gronder	VERB
,	,	PUNCTclause
pas	pas	ADV
trop	trop	ADV
fort	fort	ADV
,	,	PUNCTclause
mais	mais	CCONJ
un	un	DET
peu	peu	ADV
.	.	PUNCTsent
Cher	cher	ADJ
,	,	PUNCTclause
entre	entre	ADP
nous	nous	PRON
deux	deux	NUM
,	,	PUNCTclause
ne	ne	ADV
es	être	AUX
tu	taire	VERB
pas	pas	ADV
le	le	DET
pouvoir	pouvoir	NOUN
?	?	PUNCTsent
tu	tu	PRON
dois	devoir	VERB
seul	seul	ADJ
apercevoir	apercevoir	VERB
tes	ton	DET
fautes	faute	NOUN
.	.	PUNCTsent
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
mon	mon	DET
maître	maître	NOUN
,	,	PUNCTclause
direz	dire	VERB
vous	vous	PRON
que	que	SCONJ
je	je	PRON
ne	ne	ADV
comprends	comprendre	VERB
rien	rien	PRON
aux	au	ADP_DET
discussions	discussion	NOUN
politiques	politique	ADJ
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
mon	mon	DET
oncle	oncle	NOUN
,	,	PUNCTclause
dit	dire	VERB
Octave	Octave	PROPN
dont	dont	PRON
les	le	DET
yeux	œil	NOUN
étaient	être	AUX
pleins	plein	ADJ
de	de	ADP
larmes	larme	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mais	mais	CCONJ
je	je	PRON
vois	voir	VERB
encore	encore	ADV
de	de	ADP
l'	le	DET
écriture	écriture	NOUN
,	,	PUNCTclause
achève	achever	VERB
donc	donc	ADV
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ho	ho	INTJ
!	!	PUNCTsent
maintenant	maintenant	ADV
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
y	y	PRON
a	avoir	VERB
plus	plus	ADV
que	que	ADV
de	de	ADP
ces	ce	DET
choses	chose	NOUN
qui	qui	PRON
ne	ne	ADV
doivent	devoir	VERB
être	être	AUX
lues	lire	VERB
que	que	ADV
par	par	ADP
un	un	DET
amant	amant	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Bien	bien	ADV
!	!	PUNCTsent
dit	dire	VERB
le	le	DET
vieillard	vieillard	NOUN
,	,	PUNCTclause
bien	bien	ADV
,	,	PUNCTclause
mon	mon	DET
enfant	enfant	NOUN
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
eu	avoir	VERB
beaucoup de	beaucoup de	DET
bonnes	bon	ADJ
fortunes	fortune	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
je	je	PRON
te	te	PRON
prie	prier	VERB
de	de	ADP
croire	croire	VERB
que	que	SCONJ
je	je	PRON
ai	avoir	AUX
aussi	aussi	ADV
aimé	aimer	VERB
,	,	PUNCTclause
et	et	CCONJ
ego	ego	NOUN
in	in	ADJ
Arcadiâ	Arcadiâ	PROPN
.	.	PUNCTsent
Seulement	seulement	ADV
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
conçois	concevoir	VERB
pas	pas	ADV
pourquoi	pourquoi	ADV
tu	tu	PRON
donnes	donner	VERB
des	un	DET
leçons	leçon	NOUN
de	de	ADP
mathématiques	mathématique	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
cher	cher	ADJ
oncle	oncle	NOUN
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
votre	votre	DET
neveu	neveu	NOUN
;	;	PUNCTclause
n'est-ce pas	n'est-ce pas	ADV
vous	vous	PRON
dire	dire	VERB
,	,	PUNCTclause
en	en	ADP
deux	deux	NUM
mots	mot	NOUN
,	,	PUNCTclause
que	que	SCONJ
je	je	PRON
avais	avoir	AUX
bien	bien	ADV
un	un	DET
peu	peu	ADV
entamé	entamer	VERB
le	le	DET
capital	capital	NOUN
laissé	laisser	VERB
par	par	ADP
mon	mon	DET
père	père	NOUN
?	?	PUNCTsent
Après	après	ADP
avoir	avoir	AUX
lu	lire	VERB
cette	ce	DET
lettre	lettre	NOUN
,	,	PUNCTclause
il	il	PRON
se	se	PRON
est	être	AUX
fait	faire	VERB
en	en	ADP
moi	moi	PRON
toute	toute	DET
une	une	NUM
révolution	révolution	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
ai	avoir	AUX
payé	payer	VERB
en	en	ADP
un	un	DET
moment	moment	NOUN
l'	le	DET
arriéré	arriéré	NOUN
de	de	ADP
mes	mon	DET
remords	remords	NOUN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
pourrai	pouvoir	VERB
jamais	jamais	ADV
vous	vous	PRON
peindre	peindre	VERB
l'	le	DET
état	état	NOUN
dans	dans	ADP
lequel	lequel	PRON
je	je	PRON
étais	être	VERB
.	.	PUNCTsent
En	en	ADP
conduisant	conduire	VERB
mon	mon	DET
cabriolet	cabriolet	NOUN
au	au	ADP_DET
bois	bois	NOUN
,	,	PUNCTclause
une	un	DET
voix	voix	NOUN
me	me	PRON
criait	crier	VERB
:	:	PUNCTclause
«	«	PUNCTsent
Ce	ce	DET
cheval	cheval	NOUN
est	être	AUX
il	il	PRON
à	à	ADP
toi	toi	PRON
?	?	PUNCTsent
»	»	PUNCTclause
En	en	ADP
mangeant	manger	VERB
,	,	PUNCTclause
je	je	PRON
me	me	PRON
disais	dire	VERB
:	:	PUNCTclause
«	«	PUNCTsent
n'est-ce pas	n'est-ce pas	ADV
un	un	DET
dîner	dîner	NOUN
volé	voler	VERB
?	?	PUNCTsent
»	»	PUNCTclause
je	je	PRON
avais	avoir	AUX
honte	honte	NOUN
de	de	ADP
moi-même	moi-même	PRON
.	.	PUNCTsent
Plus	plus	ADV
jeune	jeune	ADJ
était	être	AUX
ma	mon	DET
probité	probité	NOUN
,	,	PUNCTclause
plus	plus	ADV
elle	elle	PRON
était	être	AUX
ardente	ardent	ADJ
.	.	PUNCTsent
D'abord	d'abord	ADV
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
couru	courir	VERB
chez	chez	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
.	.	PUNCTsent
Ô	ô	INTJ
Dieu	Dieu	PROPN
!	!	PUNCTsent
mon	mon	DET
oncle	oncle	NOUN
,	,	PUNCTclause
ce	ce	DET
jour	jour	NOUN
je	je	PRON
ai	avoir	AUX
eu	avoir	VERB
des	un	DET
plaisirs	plaisir	NOUN
de	de	ADP
cœur	cœur	NOUN
,	,	PUNCTclause
des	un	DET
voluptés	volupté	NOUN
de	de	ADP
âme	âme	NOUN
qui	qui	PRON
valaient	valoir	VERB
des	un	DET
millions	million	NOUN
.	.	PUNCTsent
je	je	PRON
ai	avoir	AUX
fait	faire	VERB
avec	avec	ADP
elle	elle	PRON
le	le	DET
compte	compte	NOUN
de	de	ADP
ce	ce	PRON
que	que	PRON
je	je	PRON
devais	devoir	VERB
à	à	ADP
la	le	DET
famille	famille	NOUN
Bourgneuf	Bourgneuf	PROPN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
me	me	PRON
suis	être	AUX
condamné	condamner	VERB
moi-même	moi-même	PRON
à	à	ADP
lui	lui	PRON
payer	payer	VERB
trois	trois	NUM
pour	pour	ADP
cent	cent	NUM
de	de	ADP
intérêt	intérêt	NOUN
contre	contre	ADP
l'	le	DET
avis	avis	NOUN
de	de	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
;	;	PUNCTclause
mais	mais	CCONJ
toute	toute	DET
ma	mon	DET
fortune	fortune	NOUN
ne	ne	ADV
pouvait	pouvoir	VERB
suffire	suffire	VERB
à	à	ADP
solder	solder	VERB
la	le	DET
somme	somme	NOUN
.	.	PUNCTsent
Nous	nous	PRON
étions	être	AUX
alors	alors	ADV
l'un	l'un	PRON
l'autre	l'autre	PRON
assez	assez	ADV
amants	amant	NOUN
,	,	PUNCTclause
assez	assez	ADV
époux	époux	NOUN
,	,	PUNCTclause
elle	elle	PRON
pour	pour	ADP
me	me	PRON
offrir	offrir	VERB
,	,	PUNCTclause
moi	moi	PRON
pour	pour	ADP
accepter	accepter	VERB
ses	son	DET
économies	économie	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Comment	comment	ADV
,	,	PUNCTclause
outre	outre	ADP
ses	son	DET
vertus	vertu	NOUN
,	,	PUNCTclause
cette	ce	DET
femme	femme	NOUN
adorable	adorable	ADJ
fait	faire	VERB
des	un	DET
économies	économie	NOUN
?	?	PUNCTsent
se	se	PRON
écria	écrier	VERB
l'	le	DET
oncle	oncle	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Ne	ne	ADV
vous	vous	PRON
moquez	moquer	VERB
pas	pas	ADV
de	de	ADP
elle	elle	PRON
,	,	PUNCTclause
mon	mon	DET
oncle	oncle	NOUN
.	.	PUNCTsent
Sa	son	DET
position	position	NOUN
l'	le:PRON	PRON
oblige	obliger	VERB
à	à	ADP
bien	bien	ADV
des	un	ADP_DET
ménagements	ménagement	NOUN
.	.	PUNCTsent
Son	son	DET
mari	mari	NOUN
partit	partir	VERB
en	en	ADP
1820	1820	NUM
pour	pour	ADP
la	le	DET
Grèce	Grèce	PROPN
,	,	PUNCTclause
où	où	PRON
il	il	PRON
est	être	AUX
mort	mourir	VERB
depuis	depuis	ADP
trois	trois	NUM
ans	an	NOUN
;	;	PUNCTclause
jusque	jusque	ADP
à	à	ADP
ce	ce	PRON
jour	jour	NOUN
,	,	PUNCTclause
il	il	PRON
a	avoir	AUX
été	être	AUX
impossible	impossible	ADJ
de	de	ADP
avoir	avoir	AUX
la	le	DET
preuve	preuve	NOUN
légale	légal	ADJ
de	de	ADP
sa	son	DET
mort	mort	NOUN
,	,	PUNCTclause
et	et	CCONJ
de	de	ADP
se	se	PRON
procurer	procurer	VERB
le	le	DET
testament	testament	NOUN
que	que	SCONJ
il	il	PRON
a	avoir	AUX
dû	devoir	VERB
faire	faire	AUX
en faveur de	en faveur de	ADV
sa	son	DET
femme	femme	NOUN
,	,	PUNCTclause
pièce	pièce	NOUN
importante	important	ADJ
qui	qui	PRON
a	avoir	AUX
été	être	AUX
prise	prendre	VERB
,	,	PUNCTclause
perdue	perdre	VERB
ou	ou	CCONJ
égarée	égarer	VERB
dans	dans	ADP
un	un	DET
pays	pays	NOUN
où	où	PRON
les	le	DET
actes	acte	NOUN
de	de	ADP
l'	le	DET
état civil	état civil	NOUN
ne	ne	ADV
sont	être	AUX
pas	pas	ADV
tenus	tenir	VERB
comme	comme	ADP
en	en	ADP
France	France	PROPN
,	,	PUNCTclause
et	et	CCONJ
où	où	PRON
il	il	PRON
ne	ne	ADV
y	y	PRON
a	avoir	VERB
pas	pas	ADV
de	de	DET
consul	consul	NOUN
.	.	PUNCTsent
Ignorant	ignorer	VERB
si	si	SCONJ
un	un	DET
jour	jour	NOUN
elle	elle	PRON
ne	ne	ADV
sera	être	AUX
pas	pas	ADV
forcée	forcer	VERB
de	de	ADP
compter	compter	VERB
avec	avec	ADP
des	un	DET
héritiers	héritier	NOUN
malveillants	malveillant	ADJ
,	,	PUNCTclause
elle	elle	PRON
est	être	AUX
obligée	obliger	VERB
de	de	ADP
avoir	avoir	AUX
un	un	DET
ordre	ordre	NOUN
extrême	extrême	ADJ
,	,	PUNCTclause
car	car	CCONJ
elle	elle	PRON
veut	vouloir	VERB
pouvoir	pouvoir	VERB
laisser	laisser	VERB
son	son	DET
opulence	opulence	NOUN
comme	comme	ADP
Châteaubriand	Châteaubriand	PROPN
vient	venir	VERB
de	de	ADP
quitter	quitter	VERB
le	le	DET
ministère	ministère	NOUN
.	.	PUNCTsent
Or	or	NOUN
,	,	PUNCTclause
je	je	PRON
veux	vouloir	VERB
acquérir	acquérir	VERB
une	un	DET
fortune	fortune	NOUN
qui	qui	PRON
soit	être	AUX
mienne	mien	PRON
,	,	PUNCTclause
afin de	afin de	ADP
rendre	rendre	VERB
son	son	DET
opulence	opulence	NOUN
à	à	ADP
ma	mon	DET
femme	femme	NOUN
,	,	PUNCTclause
si	si	SCONJ
elle	elle	PRON
était	être	AUX
ruinée	ruiner	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Et	et	CCONJ
tu	tu	PRON
ne	ne	ADV
me	me	PRON
as	avoir	AUX
pas	pas	ADV
dit	dire	VERB
cela	cela	PRON
,	,	PUNCTclause
et	et	CCONJ
tu	tu	PRON
ne	ne	ADV
es	être	AUX
pas	pas	ADV
venu	venir	VERB
à	à	ADP
moi	moi	PRON
?…	?…	PUNCTsent
ho	ho	INTJ
!	!	PUNCTsent
mon	mon	DET
neveu	neveu	NOUN
,	,	PUNCTclause
songe	songe	NOUN
donc	donc	ADV
que	que	SCONJ
je	je	PRON
te	te	PRON
aime	aimer	VERB
assez	assez	ADV
pour	pour	ADP
te	te	PRON
payer	payer	VERB
de	de	DET
bonnes	bon	ADJ
dettes	dette	NOUN
,	,	PUNCTclause
des	un	DET
dettes	dette	NOUN
de	de	ADP
gentilhomme	gentilhomme	NOUN
.	.	PUNCTsent
Je	je	PRON
suis	être	AUX
un	un	DET
oncle	oncle	NOUN
à	à	ADP
dénouement	dénouement	NOUN
,	,	PUNCTclause
je	je	PRON
me	me	PRON
vengerai	venger	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
oncle	oncle	NOUN
,	,	PUNCTclause
je	je	PRON
connais	connaître	VERB
vos	vos	DET
vengeances	vengeance	NOUN
,	,	PUNCTclause
mais	mais	CCONJ
laissez	laisser	VERB
moi	moi	PRON
me	me	PRON
enrichir	enrichir	VERB
par	par	ADP
ma	mon	DET
propre	propre	NOUN
industrie	industrie	NOUN
.	.	PUNCTsent
Si	si	SCONJ
vous	vous	PRON
voulez	vouloir	VERB
me	me	PRON
obliger	obliger	VERB
,	,	PUNCTclause
faites	faire	VERB
moi	moi	PRON
seulement	seulement	ADV
mille	mille	NUM
écus	écu	NOUN
de	de	ADP
pension	pension	NOUN
jusqu'à ce que	jusqu'à ce que	SCONJ
je	je	PRON
aie	avoir	VERB
besoin	besoin	NOUN
de	de	ADP
capitaux	capital	NOUN
pour	pour	ADP
quelque	quelque	DET
entreprise	entreprise	NOUN
.	.	PUNCTsent
Tenez	tenir	VERB
,	,	PUNCTclause
en	en	ADP
ce	ce	DET
moment	moment	NOUN
je	je	PRON
suis	être	AUX
tellement	tellement	ADV
heureux	heureux	ADJ
,	,	PUNCTclause
que	que	PRON
ma	mon	DET
seule	seul	ADJ
affaire	affaire	NOUN
est	être	AUX
de	de	ADP
vivre	vivre	VERB
.	.	PUNCTsent
Je	je	PRON
donne	donner	VERB
des	un	DET
leçons	leçon	NOUN
pour	pour	ADP
ne	ne	ADV
être	être	AUX
à	à	ADP
la	le	DET
charge	charge	NOUN
de	de	ADP
personne	personne	NOUN
.	.	PUNCTsent
ha	ha	INTJ
!	!	PUNCTsent
si	si	SCONJ
vous	vous	PRON
saviez	savoir	VERB
avec	avec	ADP
quel	quel	DET
plaisir	plaisir	NOUN
je	je	PRON
ai	avoir	AUX
fait	faire	VERB
ma	mon	DET
restitution	restitution	NOUN
.	.	PUNCTsent
Après	après	ADP
quelques	quelque	DET
démarches	démarche	NOUN
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
fini	finir	VERB
par	par	ADP
trouver	trouver	VERB
les	le	DET
Bourgneuf	Bourgneuf	PROPN
malheureux	malheureux	ADJ
et	et	CCONJ
privés	privé	ADJ
de	de	ADP
tout	tout	PRON
.	.	PUNCTsent
Cette	ce	DET
famille	famille	NOUN
était	être	AUX
à	à	ADP
Saint-Germain	Saint-Germain	PROPN
dans	dans	ADP
une	un	DET
misérable	misérable	NOUN
maison	maison	NOUN
.	.	PUNCTsent
Le	le	DET
vieux	vieux	ADJ
père	père	NOUN
gérait	gérer	VERB
un	un	DET
bureau	bureau	NOUN
de	de	ADP
loterie	loterie	NOUN
,	,	PUNCTclause
ses	son	DET
deux	deux	NUM
filles	fille	NOUN
faisaient	faire	VERB
le	le	DET
ménage	ménage	NOUN
et	et	CCONJ
tenaient	tenir	VERB
les	le	DET
écritures	écriture	NOUN
.	.	PUNCTsent
La	le	DET
mère	mère	NOUN
était	être	AUX
presque	presque	ADV
toujours	toujours	ADV
malade	malade	ADJ
.	.	PUNCTsent
Les	le	DET
deux	deux	NUM
filles	fille	NOUN
sont	être	AUX
ravissantes	ravissant	ADJ
,	,	PUNCTclause
mais	mais	CCONJ
elles	elles	PRON
ont	avoir	AUX
durement	durement	ADV
appris	apprendre	VERB
le	le	DET
peu de	peu de	DET
valeur	valeur	NOUN
que	que	SCONJ
le	le	DET
monde	monde	NOUN
accorde	accorder	VERB
à	à	ADP
la	le	DET
beauté	beauté	NOUN
sans	sans	ADP
fortune	fortune	NOUN
.	.	PUNCTsent
Quel	quel	DET
tableau	tableau	NOUN
ai	avoir	AUX
je	je	PRON
été	être	VERB
chercher	chercher	VERB
là	là	ADV
!	!	PUNCTsent
Si	si	SCONJ
je	je	PRON
suis	être	AUX
entré	entrer	VERB
le	le	DET
complice	complice	NOUN
de	de	ADP
un	un	DET
crime	crime	NOUN
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
sorti	sortir	VERB
honnête homme	honnête homme	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
ai	avoir	AUX
lavé	laver	VERB
la	le	DET
mémoire	mémoire	NOUN
de	de	ADP
mon	mon	DET
père	père	NOUN
.	.	PUNCTsent
ho	ho	INTJ
!	!	PUNCTsent
mon	mon	DET
oncle	oncle	NOUN
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
le	le:PRON	PRON
juge	juger	VERB
point	point	ADV
,	,	PUNCTclause
il y a	il y a	VERB
dans	dans	ADP
les	le	DET
procès	procès	NOUN
un	un	DET
entraînement	entraînement	NOUN
,	,	PUNCTclause
une	un	DET
passion	passion	NOUN
qui	qui	PRON
peuvent	pouvoir	VERB
parfois	parfois	ADV
abuser	abuser	VERB
le	le	DET
plus	plus	ADV
honnête homme	honnête homme	NOUN
du	du	ADP_DET
monde	monde	NOUN
.	.	PUNCTsent
Les	le	DET
avocats	avocat	NOUN
savent	savoir	VERB
légitimer	légitimer	VERB
les	le	DET
prétentions	prétention	NOUN
les	le	DET
plus	plus	ADV
absurdes	absurde	ADJ
,	,	PUNCTclause
les	le	DET
lois	loi	NOUN
ont	avoir	VERB
des	un	ADP_DET
syllogismes	syllogisme	NOUN
complaisants	complaisant	ADJ
aux	au	ADP_DET
erreurs	erreur	NOUN
de	de	ADP
la	le	DET
conscience	conscience	NOUN
et	et	CCONJ
les	le	DET
juges	juge	NOUN
ont	avoir	VERB
le	le	DET
droit	droit	NOUN
de	de	ADP
se	se	PRON
tromper	tromper	VERB
.	.	PUNCTsent
Mon	mon	DET
aventure	aventure	NOUN
fut	être	AUX
un	un	DET
vrai	vrai	ADJ
drame	drame	NOUN
.	.	PUNCTsent
Avoir	avoir	AUX
été	être	AUX
la	le	DET
Providence	Providence	PROPN
,	,	PUNCTclause
avoir	avoir	AUX
réalisé	réaliser	VERB
un	un	PRON
de	de	ADP
ces	ce	DET
souhaits	souhait	NOUN
inutiles	inutile	ADJ
:	:	PUNCTclause
«	«	PUNCTsent
si	si	SCONJ
il	il	PRON
nous	nous	PRON
tombait	tomber	VERB
du	du	ADP_DET
ciel	ciel	NOUN
vingt	vingt	NUM
mille	mille	NUM
livres de rente	livres de rente	NOUN
?	?	PUNCTsent
»	»	PUNCTclause
ce	ce	PRON
vœu	vœu	NOUN
que	que	SCONJ
nous	nous	PRON
formons	former	VERB
tous	tous	PRON
en	en	ADP
riant	rire	VERB
;	;	PUNCTclause
faire	faire	AUX
succéder	succéder	VERB
à	à	ADP
un	un	DET
regard	regard	NOUN
plein	plein	ADJ
de	de	ADP
imprécations	imprécation	NOUN
un	un	DET
regard	regard	NOUN
sublime	sublime	ADJ
de	de	ADP
reconnaissance	reconnaissance	NOUN
,	,	PUNCTclause
de	de	ADP
étonnement	étonnement	NOUN
,	,	PUNCTclause
de	de	ADP
admiration	admiration	NOUN
;	;	PUNCTclause
jeter	jeter	VERB
l'	le	DET
opulence	opulence	NOUN
au milieu de	au milieu de	ADP
une	un	DET
famille	famille	NOUN
réunie	réunir	VERB
le	le	DET
soir	soir	NOUN
à	à	ADP
la	le	DET
lueur	lueur	NOUN
de	de	ADP
une	un	DET
mauvaise	mauvais	ADJ
lampe	lampe	NOUN
,	,	PUNCTclause
devant	devant	ADP
un	un	DET
feu	feu	NOUN
de	de	ADP
tourbe	tourbe	NOUN
…	…	PUNCTsent
Non	non	ADV
,	,	PUNCTclause
la	le	DET
parole	parole	NOUN
est	être	AUX
au-dessous de	au-dessous de	ADP
une	un	DET
telle	tel	PRON
scène	scène	NOUN
.	.	PUNCTsent
Mon	mon	DET
extrême	extrême	ADJ
justice	justice	NOUN
leur	leur	PRON
semblait	sembler	VERB
injuste	injuste	ADJ
.	.	PUNCTsent
Enfin	enfin	ADV
,	,	PUNCTclause
si	si	SCONJ
il y a	il y a	VERB
un	un	DET
paradis	paradis	NOUN
,	,	PUNCTclause
mon	mon	DET
père	père	NOUN
doit	devoir	VERB
y	y	PRON
être	être	AUX
heureux	heureux	ADJ
maintenant	maintenant	ADV
.	.	PUNCTsent
quant à	quant à	ADP
moi	moi	PRON
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
aimé	aimer	VERB
comme	comme	ADP
aucun	aucun	DET
homme	homme	NOUN
ne	ne	ADV
l'	le:PRON	PRON
a	avoir	AUX
été	être	AUX
.	.	PUNCTsent
Madame	madame	NOUN
Firmiani	Firmiani	PROPN
me	me	PRON
a	avoir	AUX
donné	donner	VERB
plus	plus	ADV
que	que	SCONJ
le	le	DET
bonheur	bonheur	NOUN
,	,	PUNCTclause
elle	elle	PRON
me	me	PRON
a	avoir	AUX
doué	doué	ADJ
de	de	ADP
une	un	DET
délicatesse	délicatesse	NOUN
qui	qui	PRON
me	me	PRON
manquait	manquer	VERB
peut-être	peut-être	ADV
.	.	PUNCTsent
Aussi	aussi	ADV
,	,	PUNCTclause
la	le	DET
nommé	nommer	VERB
je	je	PRON
ma	mon	DET
chère	chère	NOUN
conscience	conscience	NOUN
,	,	PUNCTclause
un	un	PRON
de	de	ADP
ces	ce	DET
mots	mot	NOUN
de	de	ADP
amour	amour	NOUN
qui	qui	PRON
répondent	répondre	VERB
à	à	ADP
certaines	certain	DET
harmonies	harmonie	NOUN
secrètes	secret	ADJ
du	du	ADP_DET
cœur	cœur	NOUN
.	.	PUNCTsent
La	le	DET
probité	probité	NOUN
porte	porter	VERB
profit	profit	NOUN
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
l'	le	DET
espoir	espoir	NOUN
de	de	ADP
être	être	AUX
bientôt	bientôt	ADV
riche	riche	ADJ
par	par	ADP
moi-même	moi-même	PRON
,	,	PUNCTclause
je	je	PRON
cherche	chercher	VERB
en	en	ADP
ce	ce	PRON
moment	moment	NOUN
à	à	ADP
résoudre	résoudre	VERB
un	un	DET
problème	problème	NOUN
de	de	ADP
industrie	industrie	NOUN
,	,	PUNCTclause
et	et	CCONJ
si	si	SCONJ
je	je	PRON
réussis	réussir	VERB
,	,	PUNCTclause
je	je	PRON
gagnerai	gagner	VERB
des	un	DET
millions	million	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Ô	ô	INTJ
!	!	PUNCTsent
mon	mon	DET
enfant	enfant	NOUN
,	,	PUNCTclause
tu	tu	PRON
as	avoir	VERB
l'	le	DET
âme	âme	NOUN
de	de	ADP
ta	ton	DET
mère	mère	NOUN
,	,	PUNCTclause
dit	dire	VERB
le	le	DET
vieillard	vieillard	NOUN
en	en	ADP
retenant	retenir	VERB
à peine	à peine	ADV
les	le	DET
larmes	larme	NOUN
qui	qui	PRON
humectaient	humecter	VERB
ses	son	DET
yeux	œil	NOUN
en	en	ADP
pensant	penser	VERB
à	à	ADP
sa	son	DET
sœur	sœur	NOUN
.	.	PUNCTsent
